neighbor_scope,support_champion_id,support_name,support_archetype,neighbor_rank,neighbor_champion_id,neighbor_name,neighbor_support_archetype,neighbor_primary_class,neighbor_is_support,cosine_distance,cosine_similarity,same_support_archetype,same_primary_class
all_champions_exploratory,350,Yuumi,enchanter,1,101,Xerath,mage_support,Mage,True,0.39642196893692017,0.6035780310630798,False,False
all_champions_exploratory,350,Yuumi,enchanter,2,895,Nilah,,Fighter,False,0.4210878014564514,0.5789121985435486,False,False
all_champions_exploratory,350,Yuumi,enchanter,3,86,Garen,,Fighter,False,0.4740769863128662,0.5259230136871338,False,False
all_champions_exploratory,350,Yuumi,enchanter,4,8,Vladimir,,Mage,False,0.49064528942108154,0.5093547105789185,False,False
all_champions_exploratory,350,Yuumi,enchanter,5,147,Seraphine,enchanter,Mage,True,0.5512936115264893,0.44870638847351074,True,False
all_champions_exploratory,412,Thresh,hook,1,8,Vladimir,,Mage,False,0.4386306405067444,0.5613693594932556,False,False
all_champions_exploratory,412,Thresh,hook,2,15,Sivir,,Marksman,False,0.5093917846679688,0.49060821533203125,False,False
all_champions_exploratory,412,Thresh,hook,3,17,Teemo,,Marksman,False,0.5175748467445374,0.48242515325546265,False,False
all_champions_exploratory,412,Thresh,hook,4,61,Orianna,,Mage,False,0.526849627494812,0.473150372505188,False,False
all_champions_exploratory,412,Thresh,hook,5,163,Taliyah,,Mage,False,0.5288307666778564,0.47116923332214355,False,False
all_champions_exploratory,427,Ivern,enchanter,1,518,Neeko,mage_support,Mage,True,0.36697959899902344,0.6330204010009766,False,False
all_champions_exploratory,427,Ivern,enchanter,2,221,Zeri,,Marksman,False,0.38642507791519165,0.6135749220848083,False,False
all_champions_exploratory,427,Ivern,enchanter,3,157,Yasuo,,Fighter,False,0.3972984552383423,0.6027015447616577,False,False
all_champions_exploratory,427,Ivern,enchanter,4,9,Fiddlesticks,mage_support,Mage,True,0.39896923303604126,0.6010307669639587,False,False
all_champions_exploratory,427,Ivern,enchanter,5,40,Janna,enchanter,Support,True,0.42740362882614136,0.5725963711738586,True,True
all_champions_exploratory,432,Bard,roamer,1,516,Ornn,,Tank,False,0.35001981258392334,0.6499801874160767,False,False
all_champions_exploratory,432,Bard,roamer,2,233,Briar,,Fighter,False,0.3870978355407715,0.6129021644592285,False,False
all_champions_exploratory,432,Bard,roamer,3,76,Nidalee,,Assassin,False,0.4225836396217346,0.5774163603782654,False,False
all_champions_exploratory,432,Bard,roamer,4,240,Kled,,Fighter,False,0.42688310146331787,0.5731168985366821,False,False
