matchId,gameDuration,Input_Role,Input_Player_ID,Input_Ally_TOP_ID,Input_Enemy_TOP_ID,Input_Ally_JUNGLE_ID,Input_Enemy_JUNGLE_ID,Input_Ally_MIDDLE_ID,Input_Enemy_MIDDLE_ID,Input_Ally_BOTTOM_ID,Input_Enemy_BOTTOM_ID,Input_Ally_UTILITY_ID,Input_Enemy_UTILITY_ID,Target_GoldDiff_5,Target_XpDiff_5,Target_CsDiff_5,Target_GoldDiff_10,Target_XpDiff_10,Target_CsDiff_10,Target_GoldDiff_15,Target_XpDiff_15,Target_CsDiff_15,Target_GoldDiff_20,Target_XpDiff_20,Target_CsDiff_20,Target_EarlyTakedowns,Target_LaneCsBefore10,Target_DmgTotal,Target_DmgPhys,Target_DmgMagic,Target_DmgTrue,Target_DmgTurret,Target_DmgObj,Target_TotalCS,Target_GoldEarned,Target_DragonTakedowns,Target_BaronTakedowns,Target_RiftHeraldTakedowns,Target_VoidMonsterTakedowns,Target_TurretPlates,Target_MaxCsAdvantage,Target_SoloKills,Target_VisionScore,Target_WardsPlaced,Target_WardsKilled,Target_ControlWardsPlaced,Target_TimeCC,Target_TotalCC,Target_TotalHeal,Target_HealOnTeammates,Target_DamageShielded,Target_DamageTaken,Target_DamageMitigated,Target_KillParticipation,Target_Team_Dragons,Target_Team_Barons,Target_Team_Towers,Target_Team_Inhibitors,Target_Team_RiftHeralds,Target_Team_VoidGrubs,Target_Team_ElderDragons,Target_JgCsBefore10,Target_EnemyJgInvades
EUW1_7715860045,38.55,BOTTOM,21,92,8,35,106,61,268,21,81,12,80,-378,-730,-13,-1153,-1259,-26,-2070,-1307,-39,-1792,-1846,-48,7,44.0,1567.963683527886,1514.5265888456552,47.47081712062257,5.940337224383917,314.7600518806745,631.8287937743191,287,21950,1,2,0,2,20,3.0,2,0.7522697795071337,0.2075226977950713,0.1556420233463035,0.0778210116731517,0.2594033722438392,5.395590142671855,487.6005188067445,0.0,0.0,1110.064850843061,853.177691309987,0.58,4,2,11,3,0,3,0,,
EUW1_7715860045,38.55,UTILITY,12,92,8,35,106,61,268,21,81,12,80,-700,525,4,-978,10,1,-1812,-676,5,-2244,-168,3,8,17.0,289.28664072632944,40.85603112840467,237.14656290531775,11.284046692607005,44.28015564202335,67.60051880674449,42,12670,0,1,0,1,20,9.0,0,3.683527885862517,1.5304798962386512,0.3891050583657587,0.3891050583657587,2.2568093385214008,4.9286640726329445,636.6018158236058,317.43190661478604,81.76394293125811,1300.544747081712,1841.6601815823608,0.64,4,2,11,3,0,3,0,,
EUW1_7715831802,22.53333333333333,TOP,8,8,516,141,104,7,61,42,18,43,142,206,259,4,1453,1542,20,1548,1507,21,2497,2441,49,4,96.0,800.1479289940828,95.68047337278104,704.4674556213017,0.0,234.67455621301767,234.67455621301767,233,10870,0,0,0,0,7,69.0,3,0.8431952662721893,0.3106508875739645,0.044378698224852,0.0,0.1331360946745562,6.87869822485207,1128.7721893491123,0.0,0.0,1070.1479289940828,534.7633136094674,0.24,2,0,9,1,1,3,0,,
EUW1_7715831802,22.53333333333333,JUNGLE,141,8,516,141,104,7,61,42,18,43,142,172,104,0,304,-351,-20,1002,-206,-21,1079,-103,-27,7,,720.8431952662721,586.8195266272189,80.4585798816568,53.476331360946745,339.94082840236683,1921.8195266272187,180,11518,2,0,1,4,11,4.000000029802322,0,0.9319526627218936,0.3994082840236686,0.0,0.044378698224852,0.2218934911242603,10.251479289940828,494.86686390532543,0.0,0.0,1011.257396449704,554.1568047337278,0.42,2,0,9,1,1,3,0,66.0,0.0
EUW1_7715831802,22.53333333333333,MIDDLE,7,8,516,141,104,7,61,42,18,43,142,990,662,4,1919,1126,4,2583,1264,0,4498,2766,7,9,73.0,1128.905325443787,70.20710059171597,974.068047337278,84.58579881656804,477.2485207100592,477.2485207100592,174,12203,0,0,0,0,15,16.599999994039536,7,1.0650887573964496,0.2218934911242603,0.0887573964497041,0.0887573964497041,0.5325443786982248,0.9319526627218936,132.1153846153846,0.0,0.0,628.5355029585799,261.301775147929,0.58,2,0,9,1,1,3,0,,
EUW1_7715831802,22.53333333333333,BOTTOM,42,8,516,141,104,7,61,42,18,43,142,322,125,7,454,544,19,2370,832,26,3146,1325,49,5,90.0,657.8254437869822,478.180473372781,103.53550295857988,76.06508875739644,558.905325443787,571.508875739645,230,12717,1,0,0,0,17,54.00000002980232,1,0.621301775147929,0.3550295857988165,0.0887573964497041,0.044378698224852,0.0,0.044378698224852,108.94970414201184,0.0,0.0,447.7366863905325,280.47337278106505,0.27,2,0,9,1,1,3,0,,
EUW1_7715831802,22.53333333333333,UTILITY,43,8,516,141,104,7,61,42,18,43,142,324,486,2,584,732,0,-236,220,-3,-335,867,-2,8,16.0,295.207100591716,35.014792899408285,252.24852071005915,7.899408284023668,156.5680473372781,184.7041420118343,27,7373,0,0,1,1,17,4.0,0,3.5059171597633134,1.4644970414201182,0.3550295857988165,0.3550295857988165,0.7544378698224852,4.571005917159763,226.59763313609463,105.26627218934912,125.72485207100593,419.4674556213017,292.5443786982248,0.39,2,0,9,1,1,3,0,,
EUW1_7715784869,25.866666666666667,TOP,8,8,223,799,120,134,163,15,80,902,40,-111,55,-7,-71,11,-2,-992,-1581,-18,-1044,-1676,-1,0,79.0,735.4252577319587,84.35567010309278,651.069587628866,0.0,162.71907216494844,162.71907216494844,227,9870,0,0,0,0,7,19.0,0,0.8891752577319587,0.3479381443298969,0.0386597938144329,0.0,0.1159793814432989,4.52319587628866,868.1829896907217,0.0,0.0,947.0489690721648,429.0463917525773,0.36,1,1,7,1,0,3,0,,
EUW1_7715784869,25.866666666666667,JUNGLE,799,8,223,799,120,134,163,15,80,902,40,-261,77,0,-331,100,6,125,668,14,824,1999,15,3,,777.1778350515464,732.1778350515464,3.36340206185567,41.63659793814433,60.15463917525773,1223.389175257732,234,14362,1,1,0,4,5,33.20000004768372,1,0.6185567010309279,0.0386597938144329,0.0773195876288659,0.0,0.5025773195876289,12.835051546391751,455.2190721649485,0.0,0.0,812.0489690721649,759.8969072164948,0.64,1,1,7,1,0,3,0,78.0,13.0
EUW1_7715784869,25.866666666666667,MIDDLE,134,8,223,799,120,134,163,15,80,902,40,-35,-159,2,956,931,10,2443,1993,34,3781,3368,29,4,95.0,1099.8324742268042,27.873711340206185,959.1494845360824,112.7319587628866,480.7345360824742,592.9639175257732,231,15034,0,1,0,1,15,36.19999998807907,6,0.4252577319587629,0.3092783505154639,0.0386597938144329,0.0386597938144329,1.4690721649484535,12.56443298969072,94.02061855670102,49.94845360824742,0.0,633.4020618556701,546.7654639175257,0.77,1,1,7,1,0,3,0,,
EUW1_7715784869,25.866666666666667,BOTTOM,15,8,223,799,120,134,163,15,80,902,40,172,380,21,422,370,33,55,-503,42,-1836,-1679,42,2,91.0,659.4974226804123,627.7577319587629,27.40979381443299,4.291237113402062,328.3376288659793,503.659793814433,251,12519,0,1,0,1,10,74.0,0,0.5798969072164948,0.3865979381443299,0.0386597938144329,0.0386597938144329,0.0386597938144329,0.9664948453608248,174.54896907216494,0.0,0.0,719.2654639175257,322.22938144329896,0.5,1,1,7,1,0,3,0,,
EUW1_7715784869,25.866666666666667,UTILITY,902,8,223,799,120,134,163,15,80,902,40,-271,-104,-3,-286,-230,-1,-232,-46,7,-297,-101,6,2,22.0,146.67525773195877,46.04381443298969,100.63144329896907,0.0,64.17525773195877,81.34020618556701,41,7271,0,1,0,1,8,11.0,0,3.402061855670103,1.2757731958762886,0.5025773195876289,0.1932989690721649,0.5025773195876289,2.706185567010309,343.45360824742266,224.11082474226805,206.7139175257732,292.4613402061856,139.3298969072165,0.55,1,1,7,1,0,3,0,,
EUW1_7715759031,22.716666666666665,TOP,8,8,240,64,887,103,18,804,42,497,201,502,669,6,184,420,8,1936,2630,32,2096,3468,35,6,74.0,1169.71386647102,69.68451944240645,1041.173881144534,58.85546588407925,419.95597945708,655.2457813646369,206,12402,1,1,0,1,13,52.0,8,0.7923697725605283,0.3521643433602348,0.0,0.0,0.132061628760088,4.093910491562729,1313.969185619956,0.0,0.0,1113.3675715333825,653.837123991196,0.39,1,1,8,1,1,1,0,,
EUW1_7715759031,22.716666666666665,JUNGLE,64,8,240,64,887,103,18,804,42,497,201,50,162,6,-270,208,7,-61,1321,18,422,1679,17,2,,669.1562729273661,570.9464416727807,82.14233308877476,15.979457079970654,430.8290535583273,1493.4409391049155,187,11086,1,1,1,3,14,23.25000002980232,1,1.8048422597212035,0.5722670579603816,0.132061628760088,0.2201027146001467,0.7923697725605283,25.09170946441673,517.1093176815848,0.0,63.34556126192224,1001.4233308877476,901.364636830521,0.45,1,1,8,1,1,1,0,74.0,6.0
EUW1_7715759031,22.716666666666665,MIDDLE,103,8,240,64,887,103,18,804,42,497,201,-40,-196,-5,248,-625,-13,258,-448,-16,284,-1121,-28,4,82.0,802.2303741746149,46.70579603815114,611.0051357300074,144.47542186353633,119.73587674247985,119.73587674247985,167,9481,0,0,0,0,7,0.0,1,0.7043286867204696,0.3081438004402054,0.0440205429200293,0.0,0.7043286867204696,1.628760088041086,147.90902421129863,0.0,0.0,790.344827586207,313.82245047688923,0.33,1,1,8,1,1,1,0,,
EUW1_7715759031,22.716666666666665,BOTTOM,804,8,240,64,887,103,18,804,42,497,201,69,231,4,-3,-317,-1,-841,-1280,-27,-204,301,-8,6,73.0,1211.2252384446076,810.1980924431402,379.7652237710932,21.217901687454148,255.80337490829052,874.5561261922231,182,13402,1,1,1,2,10,5.0,0,0.4842259721203228,0.2641232575201761,0.0880410858400587,0.0,0.6162876008804109,10.564930300807044,200.73367571533385,0.0,0.0,903.9618488628028,425.4145267791636,0.61,1,1,8,1,1,1,0,,
EUW1_7715759031,22.716666666666665,UTILITY,497,8,240,64,887,103,18,804,42,497,201,285,14,-1,-578,-266,-2,-583,-512,0,92,409,3,7,14.0,309.5964783565664,79.67718268525313,222.6118855465884,7.263389581804843,202.40645634629496,206.41232575201764,26,8131,0,0,0,0,12,5.0,1,2.773294203961849,0.8363903154805576,0.3081438004402054,0.132061628760088,1.9809244314013208,7.219369038884813,382.5825385179751,120.52824651504037,100.98312545854732,1020.1760821716802,908.716067498166,0.67,1,1,8,1,1,1,0,,
EUW1_7715737734,33.56666666666667,TOP,266,266,8,421,5,136,55,145,81,111,526,-107,-31,-9,-68,275,-5,1263,1014,0,3476,3625,16,4,70.0,1842.6911618669312,1625.0347567030783,161.52929493545182,56.09731876861966,202.7010923535253,498.58987090367424,227,17327,1,2,0,2,13,17.0,3,1.3108242303872888,0.4170804369414101,0.1191658391261171,0.0,1.5491559086395232,11.439920556107248,1251.6881827209531,0.0,0.0,1982.859980139027,1477.7457795431974,0.63,2,2,7,1,0,0,0,,
EUW1_7715737734,33.56666666666667,JUNGLE,421,266,8,421,5,136,55,145,81,111,526,131,-251,-3,356,-801,-16,-440,-1450,-33,-979,-3588,-64,7,,663.7835153922541,388.5104270109235,86.39523336643495,188.84806355511415,234.5779543197617,1239.235352532274,233,16512,2,2,0,2,9,4.0,0,0.8639523336643494,0.0297914597815292,0.3277060575968222,0.0297914597815292,1.221449851042701,10.0695134061569,948.857994041708,0.0,0.0,1437.2591857000991,815.0645481628599,0.54,2,2,7,1,0,0,0,60.0,3.0
EUW1_7715737734,33.56666666666667,MIDDLE,136,266,8,421,5,136,55,145,81,111,526,-1116,85,4,-2527,-1017,-19,-3067,-1561,-14,-5421,-2339,-30,2,80.0,1268.788480635551,5.600794438927507,1230.059582919563,33.09831181727905,182.38331678252231,182.38331678252231,266,14880,0,0,0,0,14,7.0,0,0.9831181727904666,0.3872889771598808,0.0595829195630585,0.0297914597815292,0.9533267130089372,16.86196623634558,136.05759682224428,0.0,0.0,782.2343594836146,325.82919563058584,0.39,2,2,7,1,0,0,0,,
EUW1_7715737734,33.56666666666667,BOTTOM,145,266,8,421,5,136,55,145,81,111,526,437,145,-2,1186,522,0,98,417,-2,1606,1279,15,8,80.0,1222.3138033763653,644.3594836146971,571.8470705064548,6.107249255213505,317.07050645481627,912.333664349553,259,18781,1,2,0,2,7,34.0,2,0.7745779543197616,0.3277060575968222,0.2383316782522343,0.0595829195630585,0.1489572989076464,2.770605759682224,196.9811320754717,0.0,0.0,976.891757696127,840.3277060575967,0.65,2,2,7,1,0,0,0,,
EUW1_7715737734,33.56666666666667,UTILITY,111,266,8,421,5,136,55,145,81,111,526,127,-24,-2,-135,182,1,987,330,-1,615,1,-1,8,15.0,400.9036742800397,121.57894736842104,256.2959285004965,23.028798411122143,12.18470705064548,36.19662363455809,28,11076,0,1,0,1,2,3.0,0,3.664349553128103,1.4001986097318768,0.2979145978152929,0.0595829195630585,2.740814299900695,10.45680238331678,214.2899702085402,79.96027805362462,85.29294935451836,767.9940417080436,1245.1042701092351,0.57,2,2,7,1,0,0,0,,
EUW1_7715702788,26.73333333333333,TOP,27,27,14,59,799,950,96,21,51,12,432,283,-121,1,-42,-978,5,-990,-3564,-12,-395,-1734,12,2,81.0,788.4538653366583,39.46384039900249,703.5411471321695,45.41147132169576,222.90523690773065,274.713216957606,213,10259,1,0,0,0,6,15.300000011920927,1,0.8229426433915211,0.3366583541147132,0.0374064837905236,0.0374064837905236,1.3092269326683292,12.26932668329177,266.48379052369074,0.0,0.0,1230.074812967581,770.4239401496259,0.25,4,1,11,2,0,3,0,,
EUW1_7715702788,26.73333333333333,JUNGLE,59,27,14,59,799,950,96,21,51,12,432,501,210,1,1467,1042,20,1904,863,14,2033,2181,27,7,,689.8503740648379,551.2593516209477,66.54613466334165,72.0074812967581,142.40648379052368,1473.7780548628427,204,14833,4,1,0,5,3,51.30000013113022,4,0.8229426433915211,0.1496259351620947,0.0374064837905236,0.0374064837905236,0.9351620947630922,24.01496259351621,612.0448877805486,0.0,0.0,1043.0423940149626,1366.8329177057356,0.7,4,1,11,2,0,3,0,90.0,11.0
EUW1_7715702788,26.73333333333333,MIDDLE,950,27,14,59,799,950,96,21,51,12,432,87,-279,3,473,341,4,2121,1181,9,4413,3241,28,6,90.0,1398.4039900249377,1297.5935162094763,0.0,100.77306733167082,388.9526184538653,598.9526184538653,222,15427,0,1,0,2,20,45.0,4,0.4488778054862842,0.112219451371571,0.0374064837905236,0.0,0.2992518703241895,3.1047381546134662,413.9775561097257,0.0,0.0,1041.0598503740648,732.1571072319201,0.57,4,1,11,2,0,3,0,,
EUW1_7715702788,26.73333333333333,BOTTOM,21,27,14,59,799,950,96,21,51,12,432,-423,-190,-1,-538,116,4,-1326,475,12,719,2478,22,3,71.0,1326.0598503740648,1266.359102244389,43.39152119700748,16.23441396508728,746.2967581047382,1027.4064837905237,232,16872,3,1,0,1,19,47.0,0,0.5985037406483791,0.2992518703241895,0.112219451371571,0.0,0.4114713216957605,4.86284289276808,413.6034912718204,0.0,0.0,991.645885286783,439.6384039900249,0.53,4,1,11,2,0,3,0,,
EUW1_7715702788,26.73333333333333,UTILITY,12,27,14,59,799,950,96,21,51,12,432,-241,104,3,-1052,-720,7,-1284,-841,3,-1079,304,0,5,17.0,311.44638403990024,38.04239401496259,244.52618453865333,28.877805486284288,58.61596009975062,80.12468827930174,25,8834,1,1,0,1,12,8.0,0,2.768079800498753,1.3840399002493766,0.2618453865336658,0.2244389027431421,2.244389027431421,4.937655860349127,729.2394014962593,278.00498753117205,15.29925187032419,1125.336658354115,1292.1695760598502,0.65,4,1,11,2,0,3,0,,
EUW1_7715686729,26.633333333333333,TOP,85,85,893,950,421,34,777,804,523,89,412,-113,205,0,149,546,11,1006,1917,18,1664,3481,38,4,66.0,860.8760951188987,117.6720901126408,707.5719649561953,35.63204005006258,319.56195244055067,319.56195244055067,208,12391,0,0,0,0,11,39.0,5,0.9011264080100124,0.3003754693366708,0.1126408010012515,0.0375469336670838,0.9386733416770964,2.0650813516896123,129.9874843554443,0.0,0.0,678.5481852315395,319.5244055068836,0.32,3,1,11,2,1,2,0,,
EUW1_7715686729,26.633333333333333,JUNGLE,950,85,893,950,421,34,777,804,523,89,412,-62,-64,2,159,690,19,1807,1838,39,2485,3434,70,9,,680.2002503128912,646.4831038798499,0.0,33.7171464330413,352.1151439299124,1935.244055068836,239,14622,3,1,1,4,12,88.00000008940697,0,0.8635794743429287,0.1501877346683354,0.1877346683354192,0.0750938673341677,0.1877346683354192,9.724655819774718,548.5607008760951,0.0,0.0,932.6658322903628,525.3566958698373,0.5,3,1,11,2,1,2,0,85.0,25.0
EUW1_7715686729,26.633333333333333,MIDDLE,34,85,893,950,421,34,777,804,523,89,412,29,-103,-15,261,333,-16,1607,2189,8,1223,1813,1,4,86.0,761.6770963704631,83.09136420525657,640.2503128911139,38.335419274092615,310.13767209011263,415.49436795995,203,11817,0,1,0,1,14,16.0,2,0.4505632040050062,0.2628285356695869,0.0,0.0,1.4267834793491865,36.15769712140175,175.41927409261578,0.0,0.0,877.6595744680851,502.6032540675845,0.45,3,1,11,2,1,2,0,,
EUW1_7715686729,26.633333333333333,BOTTOM,804,85,893,950,421,34,777,804,523,89,412,11,-534,-8,-117,-392,-11,1825,1742,25,2146,1433,35,10,79.0,1227.5594493116396,781.3892365456821,404.793491864831,41.33917396745933,470.76345431789736,969.4993742177722,248,17572,0,1,1,2,19,31.600000023841854,1,0.5256570713391739,0.3003754693366708,0.0375469336670838,0.0375469336670838,0.4881101376720901,11.30162703379224,366.9086357947434,0.0,0.0,825.0563204005007,502.3404255319149,0.58,3,1,11,2,1,2,0,,
EUW1_7715686729,26.633333333333333,UTILITY,89,85,893,950,421,34,777,804,523,89,412,477,477,5,594,344,13,850,358,9,635,-206,10,7,25.0,411.2140175219024,126.64580725907383,248.56070087609515,36.00750938673342,35.707133917396746,104.98122653316646,31,9035,1,1,0,1,7,13.0,0,2.590738423028786,1.3892365456821028,0.1501877346683354,0.0750938673341677,2.4780976220275344,4.392991239048811,181.53942428035043,5.669586983729662,19.03629536921152,1072.7158948685858,1251.1764705882354,0.58,3,1,11,2,1,2,0,,
EUW1_7715661237,35.11666666666667,TOP,8,8,114,200,126,14,105,222,523,111,117,-317,-381,-9,456,452,-1,-59,-206,-9,-183,197,-13,4,65.0,919.6487897484576,36.67774086378738,802.9235880398671,80.01898433792121,74.75083056478405,217.04793545325103,273,15520,1,0,0,0,10,6.0,3,0.9397247271001424,0.3701945894636924,0.1139060275272899,0.0,0.1139060275272899,3.64499288087328,1550.8020882771714,0.0,0.0,1509.6820123398195,839.8860939724727,0.4,2,1,11,2,1,3,0,,
EUW1_7715661237,35.11666666666667,JUNGLE,200,8,114,200,126,14,105,222,523,111,117,-192,-136,-4,-514,-189,-2,-548,185,13,-1436,-2035,-3,6,,1026.8628381585193,763.3412434741339,80.41765543426673,183.07546274323684,235.55766492643568,1378.6900806834362,256,20244,2,1,1,5,18,19.00000002980232,5,0.9966777408637874,0.3701945894636924,0.0854295206454675,0.0284765068818224,0.8258186995728524,12.358803986710964,765.4200284765069,0.0,0.0,1492.282866635026,904.812529663028,0.6,2,1,11,2,1,3,0,79.0,13.0
EUW1_7715661237,35.11666666666667,MIDDLE,14,8,114,200,126,14,105,222,523,111,117,-115,45,17,744,996,36,1540,819,41,1864,643,51,5,80.0,684.1196013289036,325.1447555766493,341.9743711438064,16.971998101566207,417.3801613668723,481.5662078785002,305,16310,0,1,0,1,17,82.00000002980232,1,0.8258186995728524,0.3701945894636924,0.0854295206454675,0.0284765068818224,0.91124822021832,17.45609871855719,416.7821547223541,0.0,0.0,1666.0749881347888,3254.4945420028475,0.31,2,1,11,2,1,3,0,,
EUW1_7715661237,35.11666666666667,BOTTOM,222,8,114,200,126,14,105,222,523,111,117,497,-22,8,491,417,19,-581,-21,1,-1089,200,10,5,95.0,783.1893687707641,756.3075462743237,14.095870906502135,12.728998576174655,297.83578547698147,353.0802088277171,329,18542,1,0,0,0,13,28.19999998807907,1,0.5695301376364499,0.34171808258187,0.0569530137636449,0.0,0.3986710963455149,2.05030849549122,375.2064546748932,0.0,0.0,750.5837683910773,226.5021357380161,0.46,2,1,11,2,1,3,0,,
EUW1_7715661237,35.11666666666667,UTILITY,111,8,114,200,126,14,105,222,523,111,117,386,-169,2,293,332,9,281,110,7,243,42,10,5,20.0,270.69767441860466,101.0346464167062,166.3312766967252,3.331751305173232,25.91362126245847,42.42999525391552,30,10072,0,0,1,1,15,10.0,0,2.135738016136687,0.8258186995728524,0.1423825344091124,0.0854295206454675,1.9364024679639296,7.233032747982914,159.7247271001424,29.302325581395348,4.698623635500712,941.6041765543426,1154.010441385857,0.34,2,1,11,2,1,3,0,,
EUW1_7715659058,18.3,TOP,39,39,77,91,60,84,18,202,69,201,12,139,261,-4,-815,-628,-16,-232,-201,-12,1377,1729,8,3,65.0,607.103825136612,428.4699453551912,146.83060109289616,31.80327868852459,555.3551912568306,555.3551912568306,166,8022,0,0,0,0,10,15.0,1,0.7103825136612022,0.4371584699453552,0.0,0.0,0.5464480874316939,1.6939890710382512,481.53005464480873,0.0,0.0,792.896174863388,500.1639344262295,0.23,2,0,4,0,1,0,0,,
EUW1_7715659058,18.3,JUNGLE,91,39,77,91,60,84,18,202,69,201,12,-490,-6,4,-284,177,5,1738,1718,12,2984,3680,35,10,,610.1092896174863,589.7814207650273,2.568306010928961,17.704918032786885,0.0,1410.4371584699452,148,9905,2,0,1,1,1,40.25000008940697,1,0.819672131147541,0.2185792349726776,0.0546448087431694,0.0546448087431694,0.2732240437158469,13.989071038251366,558.9071038251366,0.0,0.0,903.4426229508196,425.8469945355191,0.46,2,0,4,0,1,0,0,71.0,13.0
EUW1_7715659058,18.3,MIDDLE,84,39,77,91,60,84,18,202,69,201,12,-8,-430,-9,234,205,-6,1394,1535,-24,2698,2942,5,10,76.0,759.2896174863388,50.43715846994535,667.3224043715846,41.47540983606557,337.103825136612,337.103825136612,139,9309,0,0,0,0,6,8.0,3,0.7103825136612022,0.3825136612021858,0.0,0.0,0.1092896174863388,2.622950819672131,162.8415300546448,0.0,0.0,710.9289617486338,300.1639344262295,0.5,2,0,4,0,1,0,0,,
EUW1_7715659058,18.3,BOTTOM,202,39,77,91,60,84,18,202,69,201,12,531,27,2,1324,727,14,2266,1580,38,2664,808,16,9,84.0,954.0983606557376,859.3989071038251,94.69945355191255,0.0,342.3497267759563,342.3497267759563,145,9654,0,0,0,0,10,37.0,0,0.5464480874316939,0.3825136612021858,0.0546448087431694,0.0,1.092896174863388,4.426229508196721,185.19125683060108,0.0,0.0,556.1202185792349,290.4918032786885,0.58,2,0,4,0,1,0,0,,
EUW1_7715659058,18.3,UTILITY,201,39,77,91,60,84,18,202,69,201,12,-35,-140,1,234,-85,-5,435,133,-12,936,353,-13,10,16.0,296.1748633879781,83.60655737704917,212.56830601092892,0.0,62.404371584699454,62.404371584699454,23,5847,0,0,0,0,7,5.0,0,2.4043715846994536,0.819672131147541,0.2732240437158469,0.2732240437158469,1.6939890710382512,6.448087431693989,90.1639344262295,13.278688524590164,42.185792349726775,616.8306010928961,451.4754098360656,0.54,2,0,4,0,1,0,0,,
EUW1_7714348686,28.616666666666667,TOP,86,86,904,266,131,61,157,804,42,201,111,-507,223,-9,-524,441,-6,-448,-59,-13,-784,230,-19,1,79.0,956.3308095515432,725.2067559697145,0.0,231.0891089108911,321.2114152591729,438.5206755969714,225,13278,1,1,1,2,10,10.0,3,0.908561444379732,0.454280722189866,0.0,0.034944670937682,1.5375655212580082,9.40011648223646,149.80780430984274,0.0,0.0,1142.5509609784508,1675.2125800815377,0.46,4,1,8,1,1,0,0,,
EUW1_7714348686,28.616666666666667,JUNGLE,266,86,904,266,131,61,157,804,42,201,111,-260,299,8,-314,671,14,268,1232,24,-815,430,24,5,,1266.814210832848,1071.0891089108911,112.20733838089691,83.51776354105999,204.56610366919045,1623.5643564356435,238,14209,4,1,1,2,11,55.20000001788139,1,1.467676179382644,0.6290040768782761,0.069889341875364,0.104834012813046,1.1182294700058242,14.32731508444962,1465.055329062318,0.0,0.0,1842.3179965055328,2041.2580081537565,0.75,4,1,8,1,1,0,0,84.0,6.0
EUW1_7714348686,28.616666666666667,MIDDLE,61,86,904,266,131,61,157,804,42,201,111,25,128,0,-888,-1172,-25,-1665,-2679,-31,-2059,-3224,-49,2,71.0,838.1129877693652,95.46884100174724,719.7553873034362,22.85381479324403,129.64472917880022,294.86313337216075,178,10405,1,1,0,1,7,4.0,1,0.52417006406523,0.279557367501456,0.034944670937682,0.034944670937682,1.467676179382644,13.733255678509028,83.27315084449621,0.0,80.9668025626092,790.5183459522423,590.0058241118229,0.54,4,1,8,1,1,0,0,,
EUW1_7714348686,28.616666666666667,BOTTOM,804,86,904,266,131,61,157,804,42,201,111,50,94,2,1087,219,12,453,-115,5,1016,161,-9,5,102.0,1083.8089691322073,761.5492137449039,261.9452533488643,60.24461269656377,373.8031450203844,602.306348281887,287,18108,1,1,0,1,15,27.799999982118607,0,0.5591147350029121,0.209668025626092,0.244612696563774,0.0,0.454280722189866,9.854397204426323,314.7117064647641,0.0,0.0,671.2521840419336,452.6732673267327,0.64,4,1,8,1,1,0,0,,
EUW1_7714348686,28.616666666666667,UTILITY,201,86,904,266,131,61,157,804,42,201,111,1,-61,-4,366,791,-4,236,693,-1,246,445,1,4,13.0,281.5841584158416,47.769365171811295,210.78625509609785,22.99359347699476,32.0442632498544,118.70704717530576,25,7799,2,1,1,2,8,1.0,0,3.110075713453698,1.327897495631916,0.209668025626092,0.139778683750728,1.9219569015725104,7.478159580663949,146.62783925451367,10.343622597553871,64.40302853814794,720.1048340128131,681.5608619685498,0.57,4,1,8,1,1,0,0,,
EUW1_7714304817,31.15,TOP,8,8,14,121,126,154,112,145,804,111,78,52,62,2,-573,-36,2,-749,-673,-1,-38,294,22,1,93.0,846.3242375601926,44.686998394863565,801.6051364365971,0.0,97.7207062600321,116.14767255216694,278,11718,0,1,0,1,3,52.0,0,0.8346709470304976,0.3210272873194221,0.0321027287319422,0.0,0.160513643659711,5.104333868378813,1388.6035313001605,50.43338683788122,0.0,1379.1974317817014,753.5794542536116,0.36,3,1,4,0,0,2,0,,
EUW1_7714304817,31.15,JUNGLE,121,8,14,121,126,154,112,145,804,111,78,973,795,24,965,808,28,1842,1874,47,2632,3605,70,5,,841.2199036918139,701.1878009630819,49.24558587479936,90.75441412520064,121.2841091492777,1170.0802568218298,254,16084,3,1,0,3,5,93.30000004172324,3,0.9309791332263244,0.0,0.2247191011235955,0.0,0.2889245585874799,9.983948635634029,430.8828250401284,0.0,0.0,982.6324237560192,542.2792937399679,0.54,3,1,4,0,0,2,0,76.0,19.0
EUW1_7714304817,31.15,MIDDLE,154,8,14,121,126,154,112,145,804,111,78,-49,93,4,1002,791,16,1083,874,12,2267,1755,2,5,93.0,1321.8619582664528,56.72552166934189,1248.250401284109,16.853932584269664,365.553772070626,457.207062600321,247,15582,1,1,0,1,10,32.0,2,1.2199036918138042,0.449438202247191,0.0642054574638844,0.0642054574638844,2.696629213483146,16.24398073836276,2711.011235955056,0.0,0.0,2008.828250401284,2003.402889245586,0.54,3,1,4,0,0,2,0,,
EUW1_7714304817,31.15,BOTTOM,145,8,14,121,126,154,112,145,804,111,78,49,-25,-5,-1067,-461,-18,-1776,-74,-18,-310,512,-12,6,67.0,1142.6966292134832,799.454253611557,340.8025682182986,2.375601926163724,162.37560192616374,488.7319422150883,280,18233,2,1,0,1,6,9.0,1,0.5457463884430177,0.2247191011235955,0.160513643659711,0.0,0.0321027287319422,2.247191011235955,316.3402889245586,0.0,0.0,1033.996789727127,578.362760834671,0.51,3,1,4,0,0,2,0,,
