matchId,teamId,patch,window_early,window_mid,is_neutral_early,gold_diff_14,tower_diff_14,OBS_TEAM_FOCUS_EARLY,SUCCESS_TEAM_FOCUS_EARLY,OBS_JG_STYLE_EARLY,SUCCESS_JG_STYLE_EARLY,OBS_MAP_MODE_MID,SUCCESS_MAP_MODE_MID,X_BOTTOM_Champ,X_JUNGLE_Champ,X_MIDDLE_Champ,X_TOP_Champ,X_UTILITY_Champ
7709502395,200,16.2,0-14,14-25,0,-2926,0,NEUTRAL,,MIXED,,,,804,121,84,80,50
7709503015,100,16.2,0-14,14-25,0,3839,0,NEUTRAL,,FARM_HEAVY,1,,,81,121,103,68,267
7709503015,200,16.2,0-14,14-25,0,3839,0,NEUTRAL,,MIXED,,,,202,203,55,41,497
7709505189,100,16.2,0-14,14-25,1,321,1,BOT,1,MIXED,,GROUP,1,110,154,61,897,201
7709505189,200,16.2,0-14,14-25,1,321,1,NEUTRAL,,MIXED,,GROUP,1,202,59,112,145,412
7709510273,100,16.2,0-14,14-25,1,1535,0,NEUTRAL,,MIXED,,GROUP,1,901,234,55,39,89
7709510273,200,16.2,0-14,14-25,1,1535,0,NEUTRAL,,GANK_HEAVY,1,GROUP,1,145,203,115,79,201
7709511039,100,16.2,0-14,14-25,1,-1493,1,BOT,0,GANK_HEAVY,1,GROUP,0,115,121,61,27,12
7709511039,200,16.2,0-14,14-25,1,-1493,1,NEUTRAL,,FARM_HEAVY,0,GROUP,1,202,238,13,164,89
7709518977,100,16.2,0-14,14-25,1,-1556,0,TOP,0,MIXED,,GROUP,1,51,120,43,58,235
7709518977,200,16.2,0-14,14-25,1,-1556,0,TOP,0,GANK_HEAVY,1,GROUP,1,96,62,84,904,267
7709519110,100,16.2,0-14,14-25,1,-826,1,NEUTRAL,,MIXED,,GROUP,1,202,154,61,84,80
7709519110,200,16.2,0-14,14-25,1,-826,1,BOT,1,FARM_HEAVY,0,GROUP,1,18,203,127,516,76
7709523885,100,16.2,0-14,14-25,1,1595,1,BOT,1,MIXED,,GROUP,1,157,9,23,420,526
7709523885,200,16.2,0-14,14-25,1,1595,1,NEUTRAL,,MIXED,,GROUP,0,101,203,516,24,432
7709524099,100,16.2,0-14,14-25,1,-1122,-1,NEUTRAL,,FARM_HEAVY,1,GROUP,1,30,91,166,105,107
7709524099,200,16.2,0-14,14-25,1,-1122,-1,NEUTRAL,,FARM_HEAVY,1,GROUP,1,42,245,84,266,497
7709524186,100,16.2,0-14,14-25,0,5396,1,NEUTRAL,,FARM_HEAVY,1,,,96,799,7,904,16
7709524186,200,16.2,0-14,14-25,0,5396,1,NEUTRAL,,FARM_HEAVY,0,,,145,91,238,50,235
7709525541,100,16.2,0-14,14-25,0,-4308,-1,NEUTRAL,,FARM_HEAVY,0,,,134,234,246,82,267
7709525541,200,16.2,0-14,14-25,0,-4308,-1,NEUTRAL,,FARM_HEAVY,1,,,202,91,84,27,57
7709529990,100,16.2,0-14,14-25,1,2423,0,NEUTRAL,,FARM_HEAVY,1,GROUP,1,8,35,163,58,40
7709529990,200,16.2,0-14,14-25,1,2423,0,NEUTRAL,,MIXED,,GROUP,1,523,246,157,17,201
7709532171,100,16.2,0-14,14-25,0,-6066,-2,NEUTRAL,,GANK_HEAVY,1,GROUP,1,42,9,18,24,201
7709532171,200,16.2,0-14,14-25,0,-6066,-2,BOT,1,MIXED,,GROUP,1,804,126,517,68,44
7709533687,100,16.2,0-14,14-25,0,-6058,-2,NEUTRAL,,GANK_HEAVY,1,,,523,54,268,904,26
7709533687,200,16.2,0-14,14-25,0,-6058,-2,BOT,1,MIXED,,,,96,91,8,31,16
7709538969,100,16.2,0-14,14-25,0,-6403,-3,NEUTRAL,,MIXED,,,,51,427,8,122,43
7709538969,200,16.2,0-14,14-25,0,-6403,-3,TOP,1,MIXED,,,,202,107,268,106,235
7709539797,100,16.2,0-14,14-25,1,2454,1,NEUTRAL,,GANK_HEAVY,1,SPLIT,1,81,799,245,2,267
7709539797,200,16.2,0-14,14-25,1,2454,1,NEUTRAL,,FARM_HEAVY,0,GROUP,1,145,20,55,904,526
7709543835,100,16.2,0-14,14-25,1,1315,0,NEUTRAL,,MIXED,,GROUP,1,21,876,91,41,517
7709543835,200,16.2,0-14,14-25,1,1315,0,NEUTRAL,,FARM_HEAVY,1,GROUP,1,110,141,711,10,43
7709545396,100,16.2,0-14,14-25,0,3482,1,NEUTRAL,,MIXED,,,,29,32,901,7,267
7709545396,200,16.2,0-14,14-25,0,3482,1,NEUTRAL,,MIXED,,,,800,245,266,67,35
7709546577,100,16.2,0-14,14-25,0,3332,0,NEUTRAL,,MIXED,,GROUP,1,804,121,134,14,111
7709546577,200,16.2,0-14,14-25,0,3332,0,TOP,0,FARM_HEAVY,0,SPLIT,1,145,91,13,114,89
7709548788,100,16.2,0-14,14-25,1,-2217,-1,BOT,1,MIXED,,GROUP,1,51,266,13,16,111
7709548788,200,16.2,0-14,14-25,1,-2217,-1,TOP,1,MIXED,,GROUP,1,222,154,25,39,117
7709549364,100,16.2,0-14,14-25,0,4352,1,TOP,0,MIXED,,GROUP,1,523,64,3,887,223
7709549364,200,16.2,0-14,14-25,0,4352,1,NEUTRAL,,FARM_HEAVY,1,GROUP,1,42,234,134,122,89
7709553648,100,16.2,0-14,14-25,1,864,1,NEUTRAL,,FARM_HEAVY,1,GROUP,1,523,59,13,39,117
7709553648,200,16.2,0-14,14-25,1,864,1,BOT,1,FARM_HEAVY,1,GROUP,1,157,20,55,16,201
7709556916,100,16.2,0-14,14-25,0,-6473,-3,BOT,0,MIXED,,,,804,91,13,67,12
7709556916,200,16.2,0-14,14-25,0,-6473,-3,NEUTRAL,,FARM_HEAVY,1,,,895,60,777,83,235
7709557219,100,16.2,0-14,14-25,1,310,1,NEUTRAL,,FARM_HEAVY,1,GROUP,1,157,91,517,266,89
7709557219,200,16.2,0-14,14-25,1,310,1,NEUTRAL,,FARM_HEAVY,0,GROUP,1,50,121,84,904,40
7709559854,100,16.2,0-14,14-25,0,2584,0,NEUTRAL,,MIXED,,GROUP,1,21,11,711,54,117
7709559854,200,16.2,0-14,14-25,0,2584,0,NEUTRAL,,FARM_HEAVY,1,GROUP,1,119,245,157,517,89
7709562690,100,16.2,0-14,14-25,1,470,-1,NEUTRAL,,FARM_HEAVY,1,GROUP,1,63,64,799,68,267
7709562690,200,16.2,0-14,14-25,1,470,-1,NEUTRAL,,FARM_HEAVY,0,GROUP,1,804,254,31,39,111
7709566234,100,16.2,0-14,14-25,1,1314,0,TOP,1,GANK_HEAVY,1,GROUP,1,236,238,68,31,16
7709566234,200,16.2,0-14,14-25,1,1314,0,NEUTRAL,,FARM_HEAVY,0,GROUP,1,8,246,13,83,223
7709568114,100,16.2,0-14,14-25,0,-3693,-1,BOT,0,GANK_HEAVY,1,,,523,77,246,24,40
7709568114,200,16.2,0-14,14-25,0,-3693,-1,NEUTRAL,,GANK_HEAVY,1,,,91,11,105,10,201
7709568915,100,16.2,0-14,14-25,0,4302,1,NEUTRAL,,GANK_HEAVY,1,,,69,238,157,54,267
7709568915,200,16.2,0-14,14-25,0,4302,1,NEUTRAL,,GANK_HEAVY,1,,,81,77,23,8,89
7709569835,100,16.2,0-14,14-25,0,2703,3,NEUTRAL,,GANK_HEAVY,1,,,236,80,134,114,201
7709569835,200,16.2,0-14,14-25,0,2703,3,BOT,1,MIXED,,,,804,5,901,92,902
7709570180,100,16.2,0-14,14-25,1,-1771,-1,TOP,1,MIXED,,GROUP,1,804,234,55,54,432
7709570180,200,16.2,0-14,14-25,1,-1771,-1,BOT,1,FARM_HEAVY,1,GROUP,1,523,59,13,516,117
7709576039,100,16.2,0-14,14-25,1,913,1,TOP,1,MIXED,,GROUP,1,222,421,84,3,412
7709576039,200,16.2,0-14,14-25,1,913,1,NEUTRAL,,MIXED,,GROUP,1,51,91,238,67,267
7709580009,100,16.2,0-14,14-25,1,-1581,0,NEUTRAL,,FARM_HEAVY,1,GROUP,1,69,56,18,74,267
7709580009,200,16.2,0-14,14-25,1,-1581,0,NEUTRAL,,GANK_HEAVY,1,GROUP,1,221,120,145,39,201
7709581015,100,16.2,0-14,14-25,1,-1590,-1,NEUTRAL,,MIXED,,SPLIT,1,42,266,75,114,99
7709581015,200,16.2,0-14,14-25,1,-1590,-1,NEUTRAL,,FARM_HEAVY,0,GROUP,1,236,59,90,54,37
7709582431,100,16.2,0-14,14-25,1,896,1,NEUTRAL,,FARM_HEAVY,1,GROUP,1,145,246,23,904,111
7709582431,200,16.2,0-14,14-25,1,896,1,NEUTRAL,,MIXED,,GROUP,0,42,126,38,14,267
7709584503,100,16.2,0-14,14-25,1,657,0,NEUTRAL,,MIXED,,GROUP,1,145,154,157,92,526
7709584503,200,16.2,0-14,14-25,1,657,0,NEUTRAL,,MIXED,,GROUP,1,81,107,13,126,16
7709590267,100,16.2,0-14,14-25,0,10334,4,TOP,1,FARM_HEAVY,1,,,50,35,84,157,44
7709590267,200,16.2,0-14,14-25,0,10334,4,NEUTRAL,,GANK_HEAVY,0,,,498,154,3,67,201
7709596375,100,16.2,0-14,14-25,0,-3514,-1,NEUTRAL,,MIXED,,GROUP,1,202,54,7,92,40
7709596375,200,16.2,0-14,14-25,0,-3514,-1,NEUTRAL,,FARM_HEAVY,1,GROUP,1,42,107,142,240,53
7709599081,100,16.2,0-14,14-25,0,7403,1,BOT,1,FARM_HEAVY,1,,,81,91,84,68,267
7709599081,200,16.2,0-14,14-25,0,7403,1,NEUTRAL,,FARM_HEAVY,1,,,901,799,61,92,43
7709600470,100,16.2,0-14,14-25,0,4002,2,BOT,1,MIXED,,GROUP,1,69,62,134,157,235
7709600470,200,16.2,0-14,14-25,0,4002,2,TOP,1,FARM_HEAVY,1,SPLIT,1,222,91,61,38,37
7709601624,100,16.2,0-14,14-25,1,-516,0,NEUTRAL,,FARM_HEAVY,0,GROUP,1,222,126,103,50,902
7709601624,200,16.2,0-14,14-25,1,-516,0,NEUTRAL,,FARM_HEAVY,1,GROUP,1,96,106,30,777,117
7709606898,100,16.2,0-14,14-25,1,-1549,0,NEUTRAL,,GANK_HEAVY,1,,,81,107,101,799,111
7709606898,200,16.2,0-14,14-25,1,-1549,0,NEUTRAL,,MIXED,,,,498,120,61,114,201
7709609619,100,16.2,0-14,14-25,1,433,0,NEUTRAL,,MIXED,,GROUP,1,50,233,13,106,43
7709609619,200,16.2,0-14,14-25,1,433,0,BOT,1,MIXED,,GROUP,1,523,11,134,68,201
7709610482,100,16.2,0-14,14-25,0,-2968,-1,NEUTRAL,,MIXED,,GROUP,1,8,59,163,266,40
7709610482,200,16.2,0-14,14-25,0,-2968,-1,NEUTRAL,,GANK_HEAVY,1,SPLIT,1,202,64,18,69,518
7709611231,100,16.2,0-14,14-25,0,5012,1,NEUTRAL,,GANK_HEAVY,1,,,221,131,38,91,412
7709611231,200,16.2,0-14,14-25,0,5012,1,NEUTRAL,,MIXED,,,,202,64,13,799,235
7709620549,100,16.2,0-14,14-25,1,-1319,-1,NEUTRAL,,MIXED,,GROUP,1,69,246,157,887,267
7709620549,200,16.2,0-14,14-25,1,-1319,-1,NEUTRAL,,FARM_HEAVY,1,GROUP,1,804,799,38,875,80
7709621218,100,16.2,0-14,14-25,1,1662,0,NEUTRAL,,GANK_HEAVY,1,GROUP,1,145,126,7,904,111
7709621218,200,16.2,0-14,14-25,1,1662,0,NEUTRAL,,GANK_HEAVY,1,GROUP,1,161,59,14,67,37
7709623100,100,16.2,0-14,14-25,0,2862,0,TOP,1,MIXED,,GROUP,1,523,35,13,19,44
7709623100,200,16.2,0-14,14-25,0,2862,0,BOT,1,MIXED,,GROUP,1,236,20,268,166,267
7709623254,100,16.2,0-14,14-25,1,569,1,NEUTRAL,,FARM_HEAVY,1,GROUP,1,236,77,3,799,267
7709623254,200,16.2,0-14,14-25,1,569,1,NEUTRAL,,MIXED,,GROUP,1,901,59,61,266,43
7709628727,100,16.2,0-14,14-25,0,7559,2,NEUTRAL,,FARM_HEAVY,1,,,523,107,161,240,40
7709628727,200,16.2,0-14,14-25,0,7559,2,NEUTRAL,,MIXED,,,,236,80,38,22,267
7709635345,100,16.2,0-14,14-25,0,6800,2,NEUTRAL,,MIXED,,,,69,234,166,150,412
7709635345,200,16.2,0-14,14-25,0,6800,2,NEUTRAL,,MIXED,,,,145,163,13,901,555
7709636495,100,16.2,0-14,14-25,1,497,0,BOT,1,MIXED,,GROUP,1,202,59,84,92,40
7709636495,200,16.2,0-14,14-25,1,497,0,TOP,1,GANK_HEAVY,1,GROUP,1,145,23,13,39,60
7709640934,100,16.2,0-14,14-25,0,3084,1,NEUTRAL,,MIXED,,GROUP,1,81,203,166,13,53
7709640934,200,16.2,0-14,14-25,0,3084,1,NEUTRAL,,MIXED,,GROUP,1,145,246,112,14,497
7709647165,100,16.2,0-14,14-25,0,2773,0,NEUTRAL,,MIXED,,,,110,245,19,904,432
7709647165,200,16.2,0-14,14-25,0,2773,0,NEUTRAL,,GANK_HEAVY,1,,,81,59,99,68,44
7709647282,100,16.2,0-14,14-25,0,6136,3,NEUTRAL,,MIXED,,GROUP,1,81,28,7,126,235
7709647282,200,16.2,0-14,14-25,0,6136,3,BOT,0,GANK_HEAVY,1,GROUP,1,222,20,950,31,117
7709647912,100,16.2,0-14,14-25,1,2434,-1,NEUTRAL,,FARM_HEAVY,1,GROUP,1,110,63,8,114,201
7709647912,200,16.2,0-14,14-25,1,2434,-1,NEUTRAL,,GANK_HEAVY,1,GROUP,1,804,154,161,126,53
7709652258,100,16.2,0-14,14-25,0,2521,1,TOP,1,MIXED,,GROUP,1,222,107,427,24,40
7709652258,200,16.2,0-14,14-25,0,2521,1,NEUTRAL,,MIXED,,GROUP,1,145,5,34,78,518
7709660740,100,16.2,0-14,14-25,0,3315,2,BOT,0,GANK_HEAVY,1,GROUP,1,202,76,4,58,432
7709660740,200,16.2,0-14,14-25,0,3315,2,BOT,1,MIXED,,GROUP,1,145,950,84,233,412
7709662543,100,16.2,0-14,14-25,0,-2872,0,TOP,1,GANK_HEAVY,1,,,145,106,23,45,111
7709662543,200,16.2,0-14,14-25,0,-2872,0,NEUTRAL,,GANK_HEAVY,1,,,804,131,157,54,12
7709664470,100,16.2,0-14,14-25,1,1168,0,NEUTRAL,,MIXED,,,,51,799,517,58,60
7709664470,200,16.2,0-14,14-25,1,1168,0,NEUTRAL,,MIXED,,,,81,5,163,68,432
7709666035,100,16.2,0-14,14-25,0,-8639,-2,NEUTRAL,,MIXED,,,,360,5,61,68,267
7709666035,200,16.2,0-14,14-25,0,-8639,-2,NEUTRAL,,MIXED,,,,69,9,101,126,12
7709667899,100,16.2,0-14,14-25,0,4888,1,NEUTRAL,,MIXED,,,,81,59,13,14,89
7709667899,200,16.2,0-14,14-25,0,4888,1,NEUTRAL,,MIXED,,,,18,20,134,904,412
7709676364,100,16.2,0-14,14-25,0,-7162,-1,NEUTRAL,,MIXED,,,,15,62,61,24,350
7709676364,200,16.2,0-14,14-25,0,-7162,-1,NEUTRAL,,MIXED,,,,145,76,84,110,555
7709678783,100,16.2,0-14,14-25,0,-2135,-2,NEUTRAL,,GANK_HEAVY,1,,,63,56,8,799,497
7709678783,200,16.2,0-14,14-25,0,-2135,-2,NEUTRAL,,MIXED,,,,804,76,110,58,12
7709680820,100,16.2,0-14,14-25,1,-1884,0,NEUTRAL,,GANK_HEAVY,1,,,110,19,50,897,43
7709680820,200,16.2,0-14,14-25,1,-1884,0,NEUTRAL,,MIXED,,,,15,106,163,887,235
7709687500,100,16.2,0-14,14-25,0,-6516,-2,NEUTRAL,,MIXED,,,,145,163,23,799,267
7709687500,200,16.2,0-14,14-25,0,-6516,-2,NEUTRAL,,FARM_HEAVY,1,,,81,14,893,904,43
7709688893,100,16.2,0-14,14-25,1,-798,0,NEUTRAL,,GANK_HEAVY,1,,,81,64,3,85,40
7709688893,200,16.2,0-14,14-25,1,-798,0,NEUTRAL,,FARM_HEAVY,1,,,110,59,7,904,267
7709690820,100,16.2,0-14,14-25,0,3817,1,NEUTRAL,,FARM_HEAVY,1,,,523,92,142,24,432
7709690820,200,16.2,0-14,14-25,0,3817,1,BOT,0,MIXED,,,,804,131,157,58,12
7709691156,100,16.2,0-14,14-25,1,-1102,1,NEUTRAL,,MIXED,,GROUP,1,42,106,161,67,201
7709691156,200,16.2,0-14,14-25,1,-1102,1,NEUTRAL,,MIXED,,GROUP,1,15,799,134,79,74
7709693489,100,16.2,0-14,14-25,1,-534,-1,TOP,0,MIXED,,,,901,121,13,897,267
7709693489,200,16.2,0-14,14-25,1,-534,-1,NEUTRAL,,FARM_HEAVY,0,,,202,91,134,8,432
7709694953,100,16.2,0-14,14-25,0,3382,0,BOT,1,GANK_HEAVY,1,,,110,121,55,161,235
7709694953,200,16.2,0-14,14-25,0,3382,0,NEUTRAL,,MIXED,,,,29,59,134,85,117
7709696181,100,16.2,0-14,14-25,0,-3764,-1,NEUTRAL,,FARM_HEAVY,1,GROUP,0,222,64,163,897,201
7709696181,200,16.2,0-14,14-25,0,-3764,-1,TOP,0,FARM_HEAVY,0,SPLIT,1,804,266,13,67,89
7709697810,100,16.2,0-14,14-25,1,1093,0,NEUTRAL,,GANK_HEAVY,1,GROUP,1,804,131,13,110,526
7709697810,200,16.2,0-14,14-25,1,1093,0,NEUTRAL,,GANK_HEAVY,1,SPLIT,1,360,799,3,24,412
7709699643,100,16.2,0-14,14-25,1,165,-1,NEUTRAL,,GANK_HEAVY,1,SPLIT,1,15,107,13,64,412
7709699643,200,16.2,0-14,14-25,1,165,-1,NEUTRAL,,GANK_HEAVY,1,SPLIT,1,804,245,43,58,117
7709701759,100,16.2,0-14,14-25,0,3387,1,TOP,1,MIXED,,GROUP,1,202,234,134,421,432
7709701759,200,16.2,0-14,14-25,0,3387,1,NEUTRAL,,FARM_HEAVY,0,GROUP,1,42,36,163,13,40
7709702571,100,16.2,0-14,14-25,0,4275,2,NEUTRAL,,MIXED,,,,81,20,13,266,267
7709702571,200,16.2,0-14,14-25,0,4275,2,BOT,0,MIXED,,,,236,113,34,58,40
7709705502,100,16.2,0-14,14-25,0,-3239,-1,NEUTRAL,,GANK_HEAVY,1,SPLIT,1,18,234,38,58,111
7709705502,200,16.2,0-14,14-25,0,-3239,-1,NEUTRAL,,MIXED,,GROUP,1,804,246,238,98,101
7709705738,100,16.2,0-14,14-25,1,-453,0,NEUTRAL,,MIXED,,GROUP,1,236,163,61,68,267
7709705738,200,16.2,0-14,14-25,1,-453,0,BOT,1,FARM_HEAVY,0,GROUP,1,202,126,238,79,497
7709707223,100,16.2,0-14,14-25,1,-1336,0,NEUTRAL,,GANK_HEAVY,1,GROUP,1,63,234,23,31,267
7709707223,200,16.2,0-14,14-25,1,-1336,0,BOT,0,FARM_HEAVY,0,SPLIT,1,202,126,84,904,60
7709711955,100,16.2,0-14,14-25,1,-2402,1,NEUTRAL,,GANK_HEAVY,1,GROUP,1,21,60,893,114,412
7709711955,200,16.2,0-14,14-25,1,-2402,1,BOT,0,FARM_HEAVY,0,GROUP,1,360,126,13,78,57
7709716351,100,16.2,0-14,14-25,0,-4104,0,BOT,0,GANK_HEAVY,1,,,523,246,90,24,432
7709716351,200,16.2,0-14,14-25,0,-4104,0,NEUTRAL,,MIXED,,,,202,92,800,126,555
7709719264,100,16.2,0-14,14-25,0,3860,0,BOT,1,MIXED,,,,15,234,4,58,117
7709719264,200,16.2,0-14,14-25,0,3860,0,NEUTRAL,,FARM_HEAVY,0,,,222,59,13,154,201
7709720494,100,16.2,0-14,14-25,0,-3221,0,NEUTRAL,,MIXED,,GROUP,1,222,200,157,893,40
7709720494,200,16.2,0-14,14-25,0,-3221,0,NEUTRAL,,MIXED,,GROUP,1,22,91,25,68,63
7709724608,100,16.2,0-14,14-25,1,-706,-1,NEUTRAL,,MIXED,,,,15,54,950,24,117
7709724608,200,16.2,0-14,14-25,1,-706,-1,TOP,1,MIXED,,,,51,203,517,50,518
7709727340,100,16.2,0-14,14-25,0,-3915,-2,TOP,0,GANK_HEAVY,1,,,51,107,893,6,267
7709727340,200,16.2,0-14,14-25,0,-3915,-2,NEUTRAL,,MIXED,,,,236,131,14,266,201
7709733674,100,16.2,0-14,14-25,1,-2112,-1,TOP,1,MIXED,,,,145,238,13,58,497
7709733674,200,16.2,0-14,14-25,1,-2112,-1,NEUTRAL,,MIXED,,,,81,254,163,799,12
7709738655,100,16.2,0-14,14-25,1,-837,-1,NEUTRAL,,MIXED,,GROUP,1,202,64,13,266,43
7709738655,200,16.2,0-14,14-25,1,-837,-1,BOT,0,FARM_HEAVY,0,GROUP,1,523,31,134,58,111
7709738656,100,16.2,0-14,14-25,0,2580,0,NEUTRAL,,GANK_HEAVY,1,,,29,121,61,13,432
7709738656,200,16.2,0-14,14-25,0,2580,0,TOP,0,MIXED,,,,69,19,134,41,53
7709750039,100,16.2,0-14,14-25,1,1339,0,NEUTRAL,,MIXED,,SPLIT,1,81,5,134,904,43
7709750039,200,16.2,0-14,14-25,1,1339,0,NEUTRAL,,MIXED,,GROUP,1,42,427,91,67,267
7709751644,100,16.2,0-14,14-25,1,1457,0,NEUTRAL,,FARM_HEAVY,0,GROUP,1,51,141,268,98,432
7709751644,200,16.2,0-14,14-25,1,1457,0,NEUTRAL,,FARM_HEAVY,1,GROUP,0,15,35,61,6,518
7709755449,100,16.2,0-14,14-25,0,-4484,-1,NEUTRAL,,FARM_HEAVY,1,,,51,131,61,18,43
7709755449,200,16.2,0-14,14-25,0,-4484,-1,NEUTRAL,,FARM_HEAVY,1,,,523,30,133,24,412
7709755896,100,16.2,0-14,14-25,1,2337,0,NEUTRAL,,MIXED,,GROUP,1,523,121,910,24,161
7709755896,200,16.2,0-14,14-25,1,2337,0,NEUTRAL,,MIXED,,GROUP,1,42,245,105,240,267
7709757414,100,16.2,0-14,14-25,0,-4775,-1,NEUTRAL,,MIXED,,GROUP,1,15,266,13,64,432
7709757414,200,16.2,0-14,14-25,0,-4775,-1,NEUTRAL,,FARM_HEAVY,0,GROUP,1,110,121,39,68,43
7709761800,100,16.2,0-14,14-25,0,-2584,0,TOP,1,FARM_HEAVY,1,SPLIT,1,110,517,238,86,902
7709761800,200,16.2,0-14,14-25,0,-2584,0,TOP,0,FARM_HEAVY,0,SPLIT,1,22,75,166,246,412
7709768541,100,16.2,0-14,14-25,0,-5232,-2,TOP,0,MIXED,,,,42,30,777,6,12
7709768541,200,16.2,0-14,14-25,0,-5232,-2,NEUTRAL,,FARM_HEAVY,1,,,21,91,55,86,9
7709768835,100,16.2,0-14,14-25,0,-8365,-2,NEUTRAL,,FARM_HEAVY,1,,,523,131,13,41,201
7709768835,200,16.2,0-14,14-25,0,-8365,-2,NEUTRAL,,GANK_HEAVY,1,,,143,107,81,68,497
7709769547,100,16.2,0-14,14-25,1,-758,0,NEUTRAL,,FARM_HEAVY,1,GROUP,1,51,246,25,39,63
7709769547,200,16.2,0-14,14-25,1,-758,0,NEUTRAL,,FARM_HEAVY,0,GROUP,1,202,427,134,84,101
7709771196,100,16.2,0-14,14-25,0,5989,2,NEUTRAL,,MIXED,,,,69,234,268,5,111
7709771196,200,16.2,0-14,14-25,0,5989,2,NEUTRAL,,FARM_HEAVY,0,,,236,131,901,61,267
7709780219,100,16.2,0-14,14-25,0,-3440,1,NEUTRAL,,FARM_HEAVY,0,GROUP,1,81,36,245,79,43
7709780219,200,16.2,0-14,14-25,0,-3440,1,NEUTRAL,,FARM_HEAVY,1,GROUP,1,42,266,13,163,89
7709784405,100,16.2,0-14,14-25,1,982,1,TOP,1,FARM_HEAVY,1,,,804,64,13,893,518
7709784405,200,16.2,0-14,14-25,1,982,1,NEUTRAL,,MIXED,,,,523,234,134,24,117
7709789174,100,16.2,0-14,14-25,0,-1959,-2,NEUTRAL,,FARM_HEAVY,0,,,222,64,110,75,117
7709789174,200,16.2,0-14,14-25,0,-1959,-2,NEUTRAL,,MIXED,,,,804,234,163,83,111
7709790225,100,16.2,0-14,14-25,1,926,-1,NEUTRAL,,GANK_HEAVY,1,,,498,106,3,14,497
7709790225,200,16.2,0-14,14-25,1,926,-1,NEUTRAL,,MIXED,,,,145,107,163,92,111
7709793632,100,16.2,0-14,14-25,0,-4231,-1,NEUTRAL,,MIXED,,,,96,154,90,126,555
7709793632,200,16.2,0-14,14-25,0,-4231,-1,NEUTRAL,,MIXED,,,,42,59,14,85,60
7709795895,100,16.2,0-14,14-25,1,-1660,-1,TOP,1,MIXED,,GROUP,1,221,59,238,8,117
7709795895,200,16.2,0-14,14-25,1,-1660,-1,NEUTRAL,,MIXED,,GROUP,1,69,246,136,126,53
7709801354,100,16.2,0-14,14-25,1,412,0,BOT,0,FARM_HEAVY,0,GROUP,1,804,266,268,110,117
7709801354,200,16.2,0-14,14-25,1,412,0,NEUTRAL,,MIXED,,GROUP,1,236,59,13,24,267
7709801996,100,16.2,0-14,14-25,0,3848,1,NEUTRAL,,MIXED,,,,895,121,61,58,111
7709801996,200,16.2,0-14,14-25,0,3848,1,TOP,1,FARM_HEAVY,1,,,119,60,105,78,267
7709802421,100,16.2,0-14,14-25,0,-6647,-2,NEUTRAL,,MIXED,,,,18,266,893,92,12
7709802421,200,16.2,0-14,14-25,0,-6647,-2,NEUTRAL,,GANK_HEAVY,1,,,804,163,14,85,78
7709808550,100,16.2,0-14,14-25,0,-7788,-3,BOT,0,GANK_HEAVY,1,,,804,427,90,516,497
7709808550,200,16.2,0-14,14-25,0,-7788,-3,BOT,1,MIXED,,,,51,59,18,58,518
7709811259,100,16.2,0-14,14-25,0,-3941,0,NEUTRAL,,FARM_HEAVY,1,GROUP,0,202,59,34,27,40
7709811259,200,16.2,0-14,14-25,0,-3941,0,NEUTRAL,,GANK_HEAVY,1,GROUP,1,498,107,161,6,497
7709812366,100,16.2,0-14,14-25,0,6021,1,BOT,1,GANK_HEAVY,1,GROUP,1,8,35,86,246,497
7709812366,200,16.2,0-14,14-25,0,6021,1,NEUTRAL,,GANK_HEAVY,1,GROUP,1,110,154,90,901,43
7709823097,100,16.2,0-14,14-25,1,-526,0,NEUTRAL,,GANK_HEAVY,1,GROUP,1,51,154,13,14,43
7709823097,200,16.2,0-14,14-25,1,-526,0,BOT,0,MIXED,,GROUP,1,523,234,61,897,518
7709826941,100,16.2,0-14,14-25,1,1703,1,NEUTRAL,,GANK_HEAVY,1,,,523,17,238,150,43
7709826941,200,16.2,0-14,14-25,1,1703,1,NEUTRAL,,MIXED,,,,804,421,157,54,432
7709829958,100,16.2,0-14,14-25,0,2948,1,NEUTRAL,,FARM_HEAVY,1,SPLIT,1,523,163,42,19,526
7709829958,200,16.2,0-14,14-25,0,2948,1,NEUTRAL,,MIXED,,GROUP,1,18,59,84,64,201
7709830077,100,16.2,0-14,14-25,1,440,1,NEUTRAL,,FARM_HEAVY,1,GROUP,1,222,266,84,799,111
7709830077,200,16.2,0-14,14-25,1,440,1,NEUTRAL,,MIXED,,GROUP,1,804,427,777,79,223
7709832086,100,16.2,0-14,14-25,0,7239,1,BOT,1,FARM_HEAVY,1,,,42,107,517,84,432
7709832086,200,16.2,0-14,14-25,0,7239,1,BOT,1,GANK_HEAVY,1,,,804,36,4,150,518
7709839478,100,16.2,0-14,14-25,1,302,0,NEUTRAL,,FARM_HEAVY,0,GROUP,1,202,163,45,799,78
7709839478,200,16.2,0-14,14-25,1,302,0,NEUTRAL,,FARM_HEAVY,1,GROUP,1,950,35,4,68,201
7709843174,100,16.2,0-14,14-25,0,5028,2,NEUTRAL,,MIXED,,,,157,76,13,114,555
7709843174,200,16.2,0-14,14-25,0,5028,2,NEUTRAL,,FARM_HEAVY,0,,,235,107,84,420,60
7709843520,100,16.2,0-14,14-25,1,-49,0,NEUTRAL,,MIXED,,GROUP,1,110,131,800,150,897
