match_id,team_id,frame_idx,minute,adc_x,adc_y,adc_zone_v5_abs,adc_exclusion_reason
EUN1_3915259648,200,9,9.003516666666666,14201.0,13786.0,RED_BASE,adc_in_base
EUN1_3915264621,100,10,10.00395,1504.0,592.0,BLUE_BASE,adc_in_base
EUN1_3915272334,100,8,8.003316666666667,12038.0,1419.0,BOT_LANE_CORE,adc_dead_with_xy
EUN1_3915419047,200,9,9.0042,11999.0,2036.0,BOT_LANE_CORE,adc_dead_with_xy
EUN1_3915629163,200,9,9.004383333333333,14310.0,14279.0,RED_BASE,adc_in_base
EUN1_3915644549,200,7,7.002983333333333,13768.0,5222.0,BOT_LANE_CORE,adc_dead_with_xy
EUN1_3915681718,200,5,5.003383333333334,14303.0,13951.0,RED_BASE,adc_in_base
EUN1_3915681718,200,9,9.005033333333333,5444.0,3352.0,BLUE_BOT_JUNGLE,adc_dead_with_xy
EUN1_3915759503,100,6,6.00365,13943.0,3869.0,BOT_LANE_CORE,adc_dead_with_xy
EUN1_3915770513,200,8,8.003566666666666,14180.0,13715.0,RED_BASE,adc_in_base
EUN1_3916156352,100,5,5.00285,394.0,461.0,BLUE_BASE,adc_in_base
EUN1_3916156352,200,11,11.00355,12748.0,6051.0,BOT_SIDE_NEAR,adc_dead_with_xy
EUN1_3916172375,100,7,7.00325,2870.0,704.0,BLUE_BASE,adc_in_base
EUN1_3916172375,100,8,8.0037,9840.0,1623.0,BOT_LANE_CORE,adc_dead_with_xy
EUN1_3916205290,100,11,11.00475,13313.0,4877.0,BOT_LANE_CORE,adc_dead_with_xy
EUN1_3916205290,200,11,11.00475,14040.0,6064.0,BOT_LANE_CORE,adc_dead_with_xy
EUN1_3916334055,100,10,10.004266666666666,2281.0,600.0,BLUE_BASE,adc_in_base
EUN1_3916355244,100,9,9.0037,10714.0,951.0,BOT_LANE_CORE,adc_dead_with_xy
EUN1_3916355244,100,10,10.00385,1013.0,713.0,BLUE_BASE,adc_in_base
EUN1_3916375227,100,5,5.001133333333334,12057.0,1251.0,BOT_LANE_CORE,adc_dead_with_xy
EUN1_3916375227,100,9,9.001983333333333,394.0,461.0,BLUE_BASE,adc_in_base
EUN1_3916375227,200,10,10.002383333333333,13722.0,5188.0,BOT_LANE_CORE,adc_dead_with_xy
EUN1_3916832122,100,5,5.001433333333333,89.0,428.0,BLUE_BASE,adc_in_base
EUN1_3916832122,100,8,8.003616666666666,1688.0,576.0,BLUE_BASE,adc_in_base
EUN1_3916832122,100,10,10.004016666666667,10258.0,852.0,BOT_LANE_CORE,adc_dead_with_xy
EUN1_3916832122,200,7,7.0034,10919.0,4300.0,BOT_SIDE_NEAR,adc_dead_with_xy
EUN1_3916846098,100,5,5.001266666666667,3559.0,693.0,BLUE_BASE,adc_in_base
EUN1_3916846098,100,6,6.001383333333333,2176.0,688.0,BLUE_BASE,adc_in_base
EUN1_3916889472,200,8,8.004116666666667,12772.0,2738.0,BOT_LANE_CORE,adc_dead_with_xy
EUN1_3916903826,100,11,11.00505,9716.0,990.0,BOT_LANE_CORE,adc_dead_with_xy
EUN1_3916918936,100,7,7.0029,1404.0,566.0,BLUE_BASE,adc_in_base
EUN1_3916944809,200,10,10.004316666666666,14047.0,11836.0,RED_BASE,adc_in_base
EUN1_3917253151,100,8,8.001983333333333,13149.0,3146.0,BOT_LANE_CORE,adc_dead_with_xy
EUN1_3917263655,200,6,6.003466666666666,12328.0,4812.0,BOT_SIDE_NEAR,adc_dead_with_xy
EUN1_3917263655,200,8,8.003516666666666,13998.0,4387.0,BOT_LANE_CORE,adc_dead_with_xy
EUN1_3917292080,200,7,7.003033333333334,14337.0,13851.0,RED_BASE,adc_in_base
EUN1_3917301593,100,10,10.004333333333333,13562.0,2920.0,BOT_LANE_CORE,adc_dead_with_xy
EUN1_3917355319,100,10,10.004466666666668,2616.0,630.0,BLUE_BASE,adc_in_base
EUN1_3917370796,100,8,8.003416666666666,10851.0,1310.0,BOT_LANE_CORE,adc_dead_with_xy
EUN1_3917433554,200,9,9.004266666666666,14264.0,13751.0,RED_BASE,adc_in_base
EUN1_3917441955,200,6,6.00315,14035.0,12127.0,RED_BASE,adc_in_base
EUN1_3917441955,200,8,8.003966666666667,13938.0,12258.0,RED_BASE,adc_in_base
EUN1_3917457920,100,7,7.002716666666666,3657.0,857.0,BLUE_BASE,adc_in_base
EUN1_3917457920,100,11,11.003733333333333,11821.0,3005.0,BOT_SIDE_NEAR,adc_dead_with_xy
EUN1_3917457920,200,8,8.003,11622.0,1277.0,BOT_LANE_CORE,adc_dead_with_xy
EUN1_3917500310,100,9,9.00445,3440.0,782.0,BLUE_BASE,adc_in_base
EUN1_3917500310,200,11,11.0055,13889.0,10957.0,RED_BASE,adc_in_base
EUN1_3917595161,100,9,9.004533333333333,883.0,586.0,BLUE_BASE,adc_in_base
EUN1_3917595161,200,11,11.005116666666666,13592.0,4978.0,BOT_LANE_CORE,adc_dead_with_xy
EUN1_3917628156,200,6,6.0030166666666664,14340.0,14391.0,RED_BASE,adc_in_base
EUN1_3917628156,200,8,8.003733333333333,13738.0,4639.0,BOT_LANE_CORE,adc_dead_with_xy
EUW1_7696102985,200,11,11.004316666666666,13234.0,5645.0,BOT_LANE_CORE,adc_dead_with_xy
EUW1_7696103145,100,10,10.004966666666666,10724.0,900.0,BOT_LANE_CORE,adc_dead_with_xy
EUW1_7696103145,100,11,11.005516666666667,1878.0,581.0,BLUE_BASE,adc_in_base
EUW1_7696103995,100,6,6.00165,572.0,518.0,BLUE_BASE,adc_in_base
EUW1_7696103995,100,7,7.0030833333333335,998.0,513.0,BLUE_BASE,adc_in_base
EUW1_7696105120,200,8,8.002683333333334,14109.0,12417.0,RED_BASE,adc_in_base
EUW1_7696106028,200,11,11.0047,14143.0,11003.0,RED_BASE,adc_in_base
EUW1_7696106204,100,8,8.002716666666666,11687.0,5787.0,BOT_SIDE_NEAR,adc_dead_with_xy
EUW1_7696106204,100,11,11.00335,10777.0,2075.0,BOT_SIDE_NEAR,adc_dead_with_xy
EUW1_7696106204,200,9,9.00275,14121.0,11582.0,RED_BASE,adc_in_base
EUW1_7696106357,100,10,10.0037,11641.0,3878.0,BOT_SIDE_NEAR,adc_dead_with_xy
EUW1_7696106585,100,7,7.003133333333333,2193.0,576.0,BLUE_BASE,adc_in_base
EUW1_7696106585,200,10,10.00395,14340.0,14391.0,RED_BASE,adc_in_base
EUW1_7696106791,200,8,8.002616666666666,12737.0,3240.0,BOT_LANE_CORE,adc_dead_with_xy
EUW1_7696107056,100,8,8.001616666666667,3601.0,923.0,BLUE_BASE,adc_in_base
EUW1_7696107056,200,11,11.002083333333333,14281.0,13821.0,RED_BASE,adc_in_base
EUW1_7696107116,100,5,5.00245,1144.0,514.0,BLUE_BASE,adc_in_base
EUW1_7696107116,100,9,9.003583333333333,13038.0,1900.0,BOT_LANE_CORE,adc_dead_with_xy
EUW1_7696107116,200,5,5.00245,14340.0,14391.0,RED_BASE,adc_in_base
EUW1_7696107529,100,7,7.002483333333333,11056.0,1803.0,BOT_LANE_CORE,adc_dead_with_xy
EUW1_7696107795,200,11,11.003733333333333,14120.0,11435.0,RED_BASE,adc_in_base
EUW1_7696108372,100,5,5.002983333333333,394.0,461.0,BLUE_BASE,adc_in_base
EUW1_7696108372,100,8,8.0036,737.0,527.0,BLUE_BASE,adc_in_base
EUW1_7696108934,100,7,7.001433333333333,3455.0,797.0,BLUE_BASE,adc_in_base
EUW1_7696109023,100,11,11.00325,13303.0,2240.0,BOT_LANE_CORE,adc_dead_with_xy
EUW1_7696109278,200,5,5.00075,14218.0,13940.0,RED_BASE,adc_in_base
EUW1_7696109278,200,11,11.001766666666667,14274.0,13626.0,RED_BASE,adc_in_base
EUW1_7696109312,200,8,8.003016666666667,14105.0,12608.0,RED_BASE,adc_in_base
EUW1_7696109407,100,8,8.0039,3416.0,708.0,BLUE_BASE,adc_in_base
EUW1_7696109407,200,8,8.0039,14199.0,11634.0,RED_BASE,adc_in_base
EUW1_7696109621,100,6,6.00105,12812.0,4120.0,BOT_SIDE_NEAR,adc_dead_with_xy
EUW1_7696109804,200,7,7.00355,13853.0,3942.0,BOT_LANE_CORE,adc_dead_with_xy
EUW1_7696110071,100,8,8.0033,11306.0,1444.0,BOT_LANE_CORE,adc_dead_with_xy
EUW1_7696110071,100,10,10.00345,13131.0,2680.0,BOT_LANE_CORE,adc_dead_with_xy
EUW1_7696110210,100,10,10.003583333333333,2708.0,740.0,BLUE_BASE,adc_in_base
EUW1_7696110210,200,9,9.003233333333334,9054.0,3453.0,BOT_SIDE_NEAR,adc_dead_with_xy
EUW1_7696111125,100,7,7.002433333333333,13249.0,2821.0,BOT_LANE_CORE,adc_dead_with_xy
EUW1_7696111316,100,11,11.005466666666667,11020.0,3892.0,BOT_SIDE_NEAR,adc_dead_with_xy
EUW1_7696111588,200,7,7.0011833333333335,12756.0,2786.0,BOT_LANE_CORE,adc_dead_with_xy
EUW1_7696112699,200,8,8.003666666666666,13708.0,4558.0,BOT_LANE_CORE,adc_dead_with_xy
EUW1_7696114018,100,8,8.003383333333334,473.0,472.0,BLUE_BASE,adc_in_base
EUW1_7696114018,200,8,8.003383333333334,14306.0,14110.0,RED_BASE,adc_in_base
EUW1_7696114098,200,10,10.004133333333334,14185.0,12791.0,RED_BASE,adc_in_base
EUW1_7696114178,100,10,10.004216666666666,11921.0,2017.0,BOT_LANE_CORE,adc_dead_with_xy
EUW1_7696114332,100,7,7.001383333333333,13517.0,1975.0,BOT_LANE_CORE,adc_dead_with_xy
EUW1_7696114808,100,8,8.00415,1519.0,715.0,BLUE_BASE,adc_in_base
EUW1_7696115118,200,6,6.0030166666666664,14237.0,13454.0,RED_BASE,adc_in_base
EUW1_7696115118,200,7,7.00315,13843.0,4355.0,BOT_LANE_CORE,adc_dead_with_xy
EUW1_7696117140,100,10,10.0039,11124.0,907.0,BOT_LANE_CORE,adc_dead_with_xy
EUW1_7696117672,200,5,5.003233333333333,14057.0,11995.0,RED_BASE,adc_in_base
EUW1_7696118010,200,6,6.0027333333333335,14196.0,13163.0,RED_BASE,adc_in_base
EUW1_7696118010,200,7,7.003066666666666,12459.0,3187.0,BOT_SIDE_NEAR,adc_dead_with_xy
EUW1_7696118474,200,10,10.004083333333334,13986.0,11614.0,RED_BASE,adc_in_base
EUW1_7696118670,100,6,6.003383333333334,3141.0,807.0,BLUE_BASE,adc_in_base
EUW1_7696118670,200,7,7.003516666666667,13950.0,11984.0,RED_BASE,adc_in_base
EUW1_7696120185,100,11,11.004166666666666,394.0,461.0,BLUE_BASE,adc_in_base
EUW1_7696120185,200,8,8.002933333333333,14087.0,12224.0,RED_BASE,adc_in_base
EUW1_7696120746,100,10,10.0039,12880.0,1617.0,BOT_LANE_CORE,adc_dead_with_xy
EUW1_7696121291,100,8,8.003483333333334,3198.0,826.0,BLUE_BASE,adc_in_base
EUW1_7696122501,100,8,8.002016666666666,806.0,623.0,BLUE_BASE,adc_in_base
EUW1_7696122501,100,9,9.003466666666666,3009.0,670.0,BLUE_BASE,adc_in_base
EUW1_7696122501,200,6,6.001233333333333,14136.0,12609.0,RED_BASE,adc_in_base
EUW1_7696122889,200,5,5.003333333333333,14238.0,13468.0,RED_BASE,adc_in_base
EUW1_7696122889,200,9,9.00455,13968.0,11052.0,RED_BASE,adc_in_base
EUW1_7696123163,100,5,5.002633333333334,740.0,502.0,BLUE_BASE,adc_in_base
EUW1_7696123163,100,7,7.00355,12451.0,2777.0,BOT_LANE_CORE,adc_dead_with_xy
EUW1_7696123163,100,10,10.004616666666667,13200.0,3731.0,BOT_LANE_CORE,adc_dead_with_xy
EUW1_7696123163,200,8,8.003883333333333,14182.0,12130.0,RED_BASE,adc_in_base
EUW1_7696123163,200,9,9.004416666666666,14340.0,14391.0,RED_BASE,adc_in_base
EUW1_7696123163,200,11,11.005016666666666,14099.0,11384.0,RED_BASE,adc_in_base
EUW1_7696124440,100,5,5.003033333333334,2982.0,793.0,BLUE_BASE,adc_in_base
EUW1_7696125766,200,5,5.000583333333333,12903.0,3300.0,BOT_LANE_CORE,adc_dead_with_xy
EUW1_7696125766,200,11,11.0035,14047.0,11932.0,RED_BASE,adc_in_base
EUW1_7696126284,200,5,5.002666666666666,14141.0,11877.0,RED_BASE,adc_in_base
EUW1_7696127610,100,8,8.002933333333333,494.0,472.0,BLUE_BASE,adc_in_base
EUW1_7696127610,200,8,8.002933333333333,14202.0,12170.0,RED_BASE,adc_in_base
EUW1_7696128159,200,9,9.00365,13979.0,11254.0,RED_BASE,adc_in_base
EUW1_7696129842,100,11,11.00425,3593.0,671.0,BLUE_BASE,adc_in_base
EUW1_7696130447,100,5,5.0027,9461.0,1023.0,BOT_LANE_CORE,adc_dead_with_xy
EUW1_7696130447,100,10,10.004183333333334,394.0,461.0,BLUE_BASE,adc_in_base
EUW1_7696130447,200,9,9.003833333333333,14124.0,11986.0,RED_BASE,adc_in_base
EUW1_7696131437,200,9,9.003583333333333,13672.0,4421.0,BOT_LANE_CORE,adc_dead_with_xy
EUW1_7696131683,100,6,6.00145,10015.0,920.0,BOT_LANE_CORE,adc_dead_with_xy
EUW1_7696131683,100,9,9.003783333333333,394.0,461.0,BLUE_BASE,adc_in_base
EUW1_7696132424,200,8,8.00365,13862.0,12718.0,RED_BASE,adc_in_base
EUW1_7696132806,100,8,8.00385,2791.0,715.0,BLUE_BASE,adc_in_base
EUW1_7696133382,100,5,5.002883333333333,2476.0,678.0,BLUE_BASE,adc_in_base
EUW1_7696133514,100,7,7.0034,11974.0,2078.0,BOT_LANE_CORE,adc_dead_with_xy
EUW1_7696133514,200,6,6.001383333333333,11658.0,2186.0,BOT_SIDE_NEAR,adc_dead_with_xy
EUW1_7696134342,200,7,7.00275,13194.0,3387.0,BOT_LANE_CORE,adc_dead_with_xy
EUW1_7696135489,100,10,10.00475,2292.0,681.0,BLUE_BASE,adc_in_base
EUW1_7696135610,100,11,11.004,12455.0,1600.0,BOT_LANE_CORE,adc_dead_with_xy
EUW1_7696135813,200,6,6.0030833333333335,14140.0,12923.0,RED_BASE,adc_in_base
EUW1_7696136082,100,9,9.00365,3478.0,708.0,BLUE_BASE,adc_in_base
EUW1_7696136082,200,7,7.003183333333333,11552.0,2033.0,BOT_SIDE_NEAR,adc_dead_with_xy
EUW1_7696136365,200,9,9.003733333333333,14002.0,11405.0,RED_BASE,adc_in_base
EUW1_7696136560,100,7,7.002583333333333,1101.0,705.0,BLUE_BASE,adc_in_base
EUW1_7696136608,100,11,11.0045,2205.0,686.0,BLUE_BASE,adc_in_base
EUW1_7696136608,200,11,11.0045,13314.0,2540.0,BOT_LANE_CORE,adc_dead_with_xy
EUW1_7696137550,100,10,10.00515,11582.0,2076.0,BOT_SIDE_NEAR,adc_dead_with_xy
EUW1_7696137550,200,9,9.004633333333333,14338.0,14363.0,RED_BASE,adc_in_base
EUW1_7696141173,200,7,7.00365,14128.0,13086.0,RED_BASE,adc_in_base
EUW1_7696141173,200,8,8.004166666666666,13551.0,4747.0,BOT_LANE_CORE,adc_dead_with_xy
EUW1_7696142389,100,6,6.0036,1395.0,646.0,BLUE_BASE,adc_in_base
EUW1_7696142881,200,5,5.002716666666666,14200.0,12487.0,RED_BASE,adc_in_base
EUW1_7696143651,200,6,6.003033333333334,11233.0,1672.0,BOT_LANE_CORE,adc_dead_with_xy
EUW1_7696144030,100,8,8.003633333333333,3135.0,670.0,BLUE_BASE,adc_in_base
EUW1_7696144030,100,10,10.003633333333333,646.0,558.0,BLUE_BASE,adc_in_base
EUW1_7696144161,100,7,7.002533333333333,674.0,507.0,BLUE_BASE,adc_in_base
EUW1_7696144161,100,9,9.003333333333334,2856.0,871.0,BLUE_BASE,adc_in_base
EUW1_7696144161,100,10,10.003783333333333,394.0,461.0,BLUE_BASE,adc_in_base
EUW1_7696144875,100,8,8.001816666666667,11347.0,3331.0,BOT_SIDE_NEAR,adc_dead_with_xy
EUW1_7696144875,200,11,11.003966666666667,14231.0,12139.0,RED_BASE,adc_in_base
EUW1_7696144949,100,10,10.004866666666667,12094.0,3170.0,BOT_SIDE_NEAR,adc_dead_with_xy
EUW1_7696144949,200,9,9.004616666666667,14018.0,11792.0,RED_BASE,adc_in_base
EUW1_7696145063,200,7,7.004,14289.0,14284.0,RED_BASE,adc_in_base
EUW1_7696145063,200,11,11.00545,13973.0,13568.0,RED_BASE,adc_in_base
EUW1_7696145678,200,10,10.004033333333334,14264.0,13435.0,RED_BASE,adc_in_base
EUW1_7696146088,100,11,11.003783333333333,858.0,526.0,BLUE_BASE,adc_in_base
EUW1_7696146088,200,11,11.003783333333333,13358.0,12739.0,RED_BASE,adc_in_base
EUW1_7696146286,200,11,11.003933333333332,14190.0,13500.0,RED_BASE,adc_in_base
EUW1_7696147392,100,6,6.00145,2966.0,806.0,BLUE_BASE,adc_in_base
EUW1_7696149111,200,5,5.002633333333334,14104.0,13396.0,RED_BASE,adc_in_base
EUW1_7696150635,200,8,8.003433333333334,14111.0,13590.0,RED_BASE,adc_in_base
EUW1_7696150712,100,9,9.002833333333333,13775.0,1883.0,BOT_LANE_CORE,adc_dead_with_xy
EUW1_7696150712,200,6,6.0007,13958.0,11330.0,RED_BASE,adc_in_base
EUW1_7696151218,200,10,10.004416666666666,14107.0,13446.0,RED_BASE,adc_in_base
EUW1_7696151218,200,11,11.004833333333334,12587.0,2175.0,BOT_LANE_CORE,adc_dead_with_xy
EUW1_7696151315,100,5,5.002516666666667,12121.0,1962.0,BOT_LANE_CORE,adc_dead_with_xy
EUW1_7696151315,200,9,9.003866666666667,14202.0,13531.0,RED_BASE,adc_in_base
EUW1_7696152161,200,10,10.003983333333334,12432.0,1887.0,BOT_LANE_CORE,adc_dead_with_xy
EUW1_7696152357,100,11,11.00485,2661.0,640.0,BLUE_BASE,adc_in_base
EUW1_7696152357,200,7,7.0037,14136.0,12199.0,RED_BASE,adc_in_base
EUW1_7696152357,200,10,10.004583333333333,13988.0,11667.0,RED_BASE,adc_in_base
EUW1_7696152725,200,10,10.001733333333334,14199.0,13844.0,RED_BASE,adc_in_base
EUW1_7696153179,200,11,11.0045,14156.0,12247.0,RED_BASE,adc_in_base
EUW1_7696153441,100,9,9.001716666666667,10220.0,911.0,BOT_LANE_CORE,adc_dead_with_xy
EUW1_7696153441,200,6,6.001433333333333,13925.0,11170.0,RED_BASE,adc_in_base
EUW1_7696153949,100,8,8.003833333333333,3071.0,683.0,BLUE_BASE,adc_in_base
EUW1_7696154811,100,6,6.00285,2825.0,1205.0,BLUE_BASE,adc_in_base
EUW1_7696154811,100,8,8.003416666666666,3481.0,676.0,BLUE_BASE,adc_in_base
EUW1_7696154811,100,9,9.003816666666667,10257.0,1050.0,BOT_LANE_CORE,adc_dead_with_xy
EUW1_7696157793,200,5,5.002966666666667,14340.0,14391.0,RED_BASE,adc_in_base
EUW1_7696157793,200,11,11.0045,13612.0,12207.0,RED_BASE,adc_in_base
EUW1_7696158256,100,10,10.004383333333333,11657.0,3221.0,BOT_SIDE_NEAR,adc_dead_with_xy
EUW1_7696158448,200,11,11.00405,14267.0,13877.0,RED_BASE,adc_in_base
EUW1_7696158531,100,5,5.00285,2524.0,588.0,BLUE_BASE,adc_in_base
EUW1_7696158531,200,8,8.003916666666667,14340.0,14391.0,RED_BASE,adc_in_base
EUW1_7696158695,200,7,7.003216666666667,14132.0,11045.0,RED_BASE,adc_in_base
EUW1_7696158695,200,9,9.003716666666667,14113.0,13008.0,RED_BASE,adc_in_base
EUW1_7696159265,100,8,8.00395,1196.0,673.0,BLUE_BASE,adc_in_base
EUW1_7696159265,200,9,9.003983333333334,13953.0,11325.0,RED_BASE,adc_in_base
EUW1_7696159987,100,10,10.004083333333334,13186.0,2770.0,BOT_LANE_CORE,adc_dead_with_xy
EUW1_7696159987,200,8,8.003683333333333,13951.0,11053.0,RED_BASE,adc_in_base
EUW1_7696160489,100,6,6.0029,2085.0,664.0,BLUE_BASE,adc_in_base
EUW1_7696160982,200,11,11.004616666666667,12987.0,3106.0,BOT_LANE_CORE,adc_dead_with_xy
EUW1_7696161832,200,7,7.004333333333333,13395.0,3309.0,BOT_LANE_CORE,adc_dead_with_xy
EUW1_7696161903,100,10,10.003483333333334,2408.0,769.0,BLUE_BASE,adc_in_base
EUW1_7696161903,100,11,11.00375,2201.0,867.0,BLUE_BASE,adc_in_base
EUW1_7696161903,200,7,7.002383333333333,14174.0,13024.0,RED_BASE,adc_in_base
EUW1_7696161903,200,11,11.00375,13899.0,11270.0,RED_BASE,adc_in_base
EUW1_7696163469,100,10,10.00395,3320.0,762.0,BLUE_BASE,adc_in_base
EUW1_7696164734,100,6,6.00295,394.0,461.0,BLUE_BASE,adc_in_base
EUW1_7696164734,100,9,9.00415,829.0,509.0,BLUE_BASE,adc_in_base
EUW1_7696166341,100,9,9.003716666666667,13064.0,2314.0,BOT_LANE_CORE,adc_dead_with_xy
EUW1_7696166341,200,10,10.003866666666667,14029.0,12474.0,RED_BASE,adc_in_base
EUW1_7696166812,200,11,11.004833333333334,14001.0,11648.0,RED_BASE,adc_in_base
EUW1_7696166988,100,10,10.004,3702.0,884.0,BLUE_BASE,adc_in_base
EUW1_7696167559,100,8,8.0045,394.0,461.0,BLUE_BASE,adc_in_base
EUW1_7696167804,100,11,11.00425,13488.0,1873.0,BOT_LANE_CORE,adc_dead_with_xy
EUW1_7696168758,200,6,6.003283333333333,14016.0,11573.0,RED_BASE,adc_in_base
EUW1_7696168758,200,9,9.00455,12598.0,3171.0,BOT_LANE_CORE,adc_dead_with_xy
EUW1_7696169146,100,11,11.005333333333333,10650.0,4732.0,DRAGON_AREA,adc_dead_with_xy
EUW1_7696169804,100,8,8.00335,10792.0,1889.0,BOT_LANE_CORE,adc_dead_with_xy
EUW1_7696169804,100,11,11.0046,568.0,499.0,BLUE_BASE,adc_in_base
EUW1_7696169804,200,11,11.0046,14171.0,12277.0,RED_BASE,adc_in_base
EUW1_7696169869,200,10,10.0044,13969.0,12372.0,RED_BASE,adc_in_base
EUW1_7696170010,100,11,11.003483333333334,13182.0,5489.0,BOT_LANE_CORE,adc_dead_with_xy
EUW1_7696170010,200,7,7.00275,13925.0,11266.0,RED_BASE,adc_in_base
EUW1_7696170010,200,11,11.003483333333334,13734.0,5363.0,BOT_LANE_CORE,adc_dead_with_xy
EUW1_7696171987,100,8,8.003683333333333,12745.0,1325.0,BOT_LANE_CORE,adc_dead_with_xy
EUW1_7696171987,200,10,10.004466666666668,13955.0,12483.0,RED_BASE,adc_in_base
EUW1_7696172329,100,11,11.004916666666666,11248.0,1750.0,BOT_LANE_CORE,adc_dead_with_xy
EUW1_7696173245,100,9,9.0044,394.0,461.0,BLUE_BASE,adc_in_base
EUW1_7696173245,100,11,11.004866666666667,472.0,504.0,BLUE_BASE,adc_in_base
EUW1_7696173245,200,6,6.00315,13922.0,11153.0,RED_BASE,adc_in_base
EUW1_7696173854,200,7,7.004083333333333,13895.0,11273.0,RED_BASE,adc_in_base
EUW1_7696173854,200,8,8.004116666666667,14091.0,12212.0,RED_BASE,adc_in_base
EUW1_7696174019,100,11,11.00445,3638.0,784.0,BLUE_BASE,adc_in_base
EUW1_7696174673,100,5,5.001566666666666,1421.0,560.0,BLUE_BASE,adc_in_base
EUW1_7696174673,100,6,6.002083333333333,13257.0,2074.0,BOT_LANE_CORE,adc_dead_with_xy
EUW1_7696174673,200,6,6.002083333333333,11931.0,1535.0,BOT_LANE_CORE,adc_dead_with_xy
EUW1_7696174886,100,11,11.004216666666666,1934.0,653.0,BLUE_BASE,adc_in_base
EUW1_7696175624,200,6,6.00355,13467.0,3747.0,BOT_LANE_CORE,adc_dead_with_xy
EUW1_7696175743,200,8,8.003733333333333,14097.0,12146.0,RED_BASE,adc_in_base
EUW1_7696175743,200,10,10.004533333333333,14121.0,11911.0,RED_BASE,adc_in_base
EUW1_7696175827,100,11,11.0056,3518.0,801.0,BLUE_BASE,adc_in_base
EUW1_7696175827,200,7,7.004216666666666,14166.0,12759.0,RED_BASE,adc_in_base
EUW1_7696176414,100,9,9.00165,8822.0,1063.0,BOT_LANE_CORE,adc_dead_with_xy
EUW1_7696176885,100,10,10.003333333333334,3612.0,1002.0,BLUE_BASE,adc_in_base
EUW1_7696177384,200,11,11.005216666666668,14071.0,4411.0,BOT_LANE_CORE,adc_dead_with_xy
EUW1_7696177527,200,8,8.004616666666667,14049.0,13484.0,RED_BASE,adc_in_base
EUW1_7696177578,100,6,6.0034,770.0,415.0,BLUE_BASE,adc_in_base
EUW1_7696177578,100,7,7.0037,1596.0,617.0,BLUE_BASE,adc_in_base
EUW1_7696177578,100,8,8.00415,9473.0,924.0,BOT_LANE_CORE,adc_dead_with_xy
EUW1_7696177578,200,5,5.0031,14288.0,13851.0,RED_BASE,adc_in_base
EUW1_7696177873,100,11,11.004133333333334,1733.0,571.0,BLUE_BASE,adc_in_base
EUW1_7696177958,200,6,6.002866666666667,14298.0,13988.0,RED_BASE,adc_in_base
EUW1_7696178073,100,8,8.0049,13603.0,3147.0,BOT_LANE_CORE,adc_dead_with_xy
EUW1_7696178179,200,8,8.004316666666666,14273.0,14354.0,RED_BASE,adc_in_base
EUW1_7696178190,100,7,7.0034,1298.0,540.0,BLUE_BASE,adc_in_base
EUW1_7696178563,100,10,10.003016666666667,1992.0,640.0,BLUE_BASE,adc_in_base
EUW1_7696179604,100,11,11.004116666666667,2762.0,829.0,BLUE_BASE,adc_in_base
EUW1_7696179666,200,10,10.004716666666667,13927.0,4821.0,BOT_LANE_CORE,adc_dead_with_xy
EUW1_7696179711,100,10,10.004283333333333,10513.0,1204.0,BOT_LANE_CORE,adc_dead_with_xy
EUW1_7696179919,100,10,10.006116666666667,2843.0,756.0,BLUE_BASE,adc_in_base
EUW1_7696179919,200,8,8.001766666666667,13988.0,11379.0,RED_BASE,adc_in_base
EUW1_7696180412,100,8,8.002016666666666,415.0,463.0,BLUE_BASE,adc_in_base
EUW1_7696180412,100,11,11.004683333333332,2302.0,665.0,BLUE_BASE,adc_in_base
EUW1_7696180455,200,5,5.002766666666667,14252.0,13615.0,RED_BASE,adc_in_base
EUW1_7696180938,100,5,5.003266666666667,3685.0,894.0,BLUE_BASE,adc_in_base
EUW1_7696180938,200,9,9.004833333333334,13078.0,3103.0,BOT_LANE_CORE,adc_dead_with_xy
EUW1_7696183311,200,6,6.00115,14340.0,14391.0,RED_BASE,adc_in_base
EUW1_7696183311,200,8,8.001883333333334,13026.0,3927.0,BOT_LANE_CORE,adc_dead_with_xy
EUW1_7696183760,100,11,11.004533333333333,2636.0,780.0,BLUE_BASE,adc_in_base
EUW1_7696183760,200,7,7.003383333333334,14340.0,14391.0,RED_BASE,adc_in_base
EUW1_7696184971,100,11,11.004683333333332,975.0,689.0,BLUE_BASE,adc_in_base
EUW1_7696185533,200,8,8.003583333333333,14042.0,12242.0,RED_BASE,adc_in_base
EUW1_7696185783,100,9,9.003916666666667,2196.0,714.0,BLUE_BASE,adc_in_base
EUW1_7696185783,100,10,10.00445,9928.0,1516.0,BOT_LANE_CORE,adc_dead_with_xy
EUW1_7696185939,200,7,7.003116666666667,14003.0,11434.0,RED_BASE,adc_in_base
EUW1_7696187330,100,8,8.00135,1301.0,547.0,BLUE_BASE,adc_in_base
EUW1_7696187330,100,9,9.0014,2953.0,734.0,BLUE_BASE,adc_in_base
EUW1_7696188285,200,5,5.0030833333333335,14323.0,13559.0,RED_BASE,adc_in_base
EUW1_7696188285,200,10,10.0041,14078.0,12539.0,RED_BASE,adc_in_base
EUW1_7696188957,100,5,5.002633333333334,11175.0,1816.0,BOT_LANE_CORE,adc_dead_with_xy
EUW1_7696188957,100,9,9.0039,12534.0,4375.0,BOT_SIDE_NEAR,adc_dead_with_xy
